features,run_id,MAE,DenormMAE,MSE,DenormMSE,RMSE,DenormRMSE
occrate_coursenumber_dow_hod_registered,1,0.015663,2.48765,0.002151,55.281837,0.020216,3.2121
occrate_coursenumber_dow_hod_registered,2,0.016354,2.603971,0.00242,62.695614,0.020895,3.327518
occrate_coursenumber_dow_hod_registered,3,0.016424,2.612599,0.002437,62.961506,0.021039,3.34844
occrate_coursenumber_dow_hod_registered,4,0.016369,2.60274,0.002368,61.058388,0.020995,3.339323
occrate_coursenumber_dow_hod_registered_lecture,0,0.016121,2.56317,0.00223,57.472645,0.020671,3.287221
occrate_coursenumber_dow_hod_registered_lecture,1,0.015588,2.478327,0.00212,54.63491,0.019988,3.178841
occrate_coursenumber_dow_hod_registered_lecture,2,0.015796,2.509832,0.002058,52.899082,0.020244,3.216707
occrate_coursenumber_dow_hod_registered_lecture,3,0.015652,2.485739,0.002117,54.41318,0.02003,3.181451
occrate_coursenumber_dow_hod_registered_lecture,4,0.016402,2.602532,0.002345,60.026566,0.021139,3.355953
occrate_coursenumber_dow_hod_registered_lecture_studyarea,0,0.016279,2.581889,0.002382,60.926422,0.020643,3.274022
occrate_coursenumber_dow_hod_registered_lecture_studyarea,1,0.015386,2.443925,0.002133,54.7157,0.019563,3.106624
occrate_coursenumber_dow_hod_registered_lecture_studyarea,2,0.016588,2.63105,0.002348,59.894142,0.021098,3.347032
occrate_coursenumber_dow_hod_registered_lecture_studyarea,3,0.016506,2.611142,0.00217,54.991894,0.020815,3.293891
occrate_coursenumber_dow_hod_registered_lecture_studyarea,4,0.016403,2.601029,0.002337,59.914223,0.020555,3.2599
occrate_coursenumber_dow_hod_registered_studyarea,0,0.01629,2.58513,0.002259,57.88736,0.020761,3.294984
occrate_coursenumber_dow_hod_registered_studyarea,1,0.016567,2.635864,0.002491,64.319084,0.021335,3.393513
occrate_coursenumber_dow_hod_registered_studyarea,2,0.016363,2.597731,0.002554,65.642715,0.020773,3.298475
occrate_coursenumber_dow_hod_registered_studyarea,3,0.01684,2.673187,0.002497,64.08155,0.021524,3.41599
occrate_coursenumber_dow_hod_registered_studyarea,4,0.016491,2.619316,0.002304,59.10768,0.021041,3.34131
occrate_coursenumber_dow_hod_studyarea,0,0.016499,2.620056,0.002354,60.42793,0.021278,3.378591
occrate_coursenumber_dow_hod_studyarea,1,0.016625,2.635028,0.002354,60.08563,0.021206,3.360945
occrate_coursenumber_dow_hod_studyarea,2,0.016961,2.695583,0.002611,67.19465,0.021572,3.426898
occrate_coursenumber_dow_hod_studyarea,3,0.016609,2.638514,0.002374,60.889458,0.021014,3.337408
occrate_coursenumber_dow_hod_studyarea,4,0.016928,2.686941,0.002614,67.02099,0.021654,3.437096
occrate_coursenumber_dow_hod_tutorium_test_cancelled,0,0.015264,2.426331,0.002208,56.840096,0.019833,3.153127
occrate_coursenumber_dow_hod_tutorium_test_cancelled,1,0.016345,2.599604,0.002285,58.948326,0.020911,3.325737
occrate_coursenumber_dow_hod_tutorium_test_cancelled,2,0.015791,2.514024,0.002292,59.249363,0.020384,3.245144
occrate_coursenumber_dow_hod_tutorium_test_cancelled,3,0.015466,2.462612,0.002209,57.148697,0.019848,3.160221
occrate_coursenumber_dow_hod_tutorium_test_cancelled,4,0.015653,2.491707,0.002202,56.79858,0.0202,3.215694
occrate_coursenumber_dow_hod_tutorium_test_cancelled_lecture,0,0.014829,2.356034,0.002023,51.988922,0.019244,3.058036
occrate_coursenumber_dow_hod_tutorium_test_cancelled_lecture,1,0.015839,2.519572,0.002135,54.993164,0.020343,3.234941
occrate_coursenumber_dow_hod_tutorium_test_cancelled_lecture,2,0.015708,2.49554,0.002118,54.470047,0.020275,3.221767
occrate_coursenumber_dow_hod_tutorium_test_cancelled_lecture,3,0.015035,2.386268,0.001956,50.129826,0.019292,3.062028
occrate_coursenumber_dow_hod_tutorium_test_cancelled_lecture,4,0.016232,2.580454,0.002409,62.14032,0.020903,3.323738
occrate_coursenumber_dow_hod_tutorium_test_cancelled_lecture_studyarea,0,0.015401,2.437302,0.002072,52.49304,0.019787,3.133036
occrate_coursenumber_dow_hod_tutorium_test_cancelled_lecture_studyarea,1,0.015276,2.422691,0.002062,52.71945,0.019586,3.106437
occrate_coursenumber_dow_hod_tutorium_test_cancelled_lecture_studyarea,2,0.015232,2.412243,0.002048,52.099644,0.019459,3.083364
occrate_coursenumber_dow_hod_tutorium_test_cancelled_lecture_studyarea,3,0.014996,2.375173,0.001934,49.226246,0.0191,3.025706
occrate_coursenumber_dow_hod_tutorium_test_cancelled_lecture_studyarea,4,0.016265,2.58399,0.002426,62.394207,0.020963,3.328844
occrate_coursenumber_dow_hod_tutorium_test_cancelled_registered,0,0.016134,2.559992,0.002207,56.56386,0.020834,3.3066
occrate_coursenumber_dow_hod_tutorium_test_cancelled_registered,1,0.015834,2.51294,0.002216,56.87859,0.020316,3.226289
occrate_coursenumber_dow_hod_tutorium_test_cancelled_registered,2,0.015485,2.46298,0.002157,55.55112,0.020108,3.197562
occrate_coursenumber_dow_hod_tutorium_test_cancelled_registered,3,0.015547,2.472087,0.002143,55.224403,0.020007,3.181584
occrate_coursenumber_dow_hod_tutorium_test_cancelled_registered,4,0.015374,2.44686,0.002105,54.3803,0.019838,3.15752
occrate_coursenumber_dow_hod_tutorium_test_cancelled_registered_lecture,0,0.015403,2.452151,0.002109,54.36575,0.019813,3.153302
occrate_coursenumber_dow_hod_tutorium_test_cancelled_registered_lecture,1,0.015339,2.441408,0.002128,54.922028,0.019724,3.139969
occrate_coursenumber_dow_hod_tutorium_test_cancelled_registered_lecture,2,0.015718,2.492782,0.002169,55.57974,0.020246,3.212875
occrate_coursenumber_dow_hod_tutorium_test_cancelled_registered_lecture,3,0.015381,2.445761,0.00209,53.76466,0.019862,3.158734
occrate_coursenumber_dow_hod_tutorium_test_cancelled_registered_lecture,4,0.015427,2.45244,0.002088,53.770878,0.019934,3.170002
occrate_coursenumber_dow_hod_tutorium_test_cancelled_registered_lecture_studyarea,0,0.015208,2.417958,0.00204,52.42118,0.019442,3.089801
occrate_coursenumber_dow_hod_tutorium_test_cancelled_registered_lecture_studyarea,1,0.016759,2.662427,0.00254,65.39579,0.021249,3.373335
occrate_coursenumber_dow_hod_tutorium_test_cancelled_registered_lecture_studyarea,2,0.015909,2.521282,0.002221,56.632572,0.020035,3.175833
occrate_coursenumber_dow_hod_tutorium_test_cancelled_registered_lecture_studyarea,3,0.015114,2.40066,0.002148,55.06112,0.019504,3.098025
occrate_coursenumber_dow_hod_tutorium_test_cancelled_registered_lecture_studyarea,4,0.0152,2.406824,0.002162,55.089615,0.019472,3.083992
occrate_coursenumber_dow_hod_tutorium_test_cancelled_registered_studyarea,0,0.016059,2.551598,0.00243,62.564636,0.020639,3.278068
occrate_coursenumber_dow_hod_tutorium_test_cancelled_registered_studyarea,1,0.015459,2.449853,0.002127,54.2782,0.019763,3.133453
occrate_coursenumber_dow_hod_tutorium_test_cancelled_registered_studyarea,2,0.015501,2.45951,0.002141,54.898453,0.019855,3.151723
occrate_coursenumber_dow_hod_tutorium_test_cancelled_registered_studyarea,3,0.015793,2.509676,0.002358,60.766407,0.020182,3.207144
occrate_coursenumber_dow_hod_tutorium_test_cancelled_registered_studyarea,4,0.015397,2.446141,0.002274,58.53872,0.019908,3.161329
occrate_coursenumber_dow_hod_tutorium_test_cancelled_studyarea,0,0.015437,2.448297,0.002175,55.66786,0.019666,3.120346
occrate_coursenumber_dow_hod_tutorium_test_cancelled_studyarea,1,0.016276,2.583077,0.002406,61.874184,0.020914,3.319039
occrate_coursenumber_dow_hod_tutorium_test_cancelled_studyarea,2,0.016364,2.599648,0.002453,63.117207,0.020824,3.307734
occrate_coursenumber_dow_hod_tutorium_test_cancelled_studyarea,3,0.015723,2.493852,0.00228,58.41727,0.020031,3.179017
occrate_coursenumber_dow_hod_tutorium_test_cancelled_studyarea,4,0.016098,2.557319,0.002255,57.977955,0.020564,3.266782
occrate_coursenumber_dow_hod_tutorium_test_cancelled_type,0,0.015809,2.511864,0.002198,56.50844,0.020494,3.256047
occrate_coursenumber_dow_hod_tutorium_test_cancelled_type,1,0.015376,2.440094,0.002011,51.39069,0.019966,3.168576
occrate_coursenumber_dow_hod_tutorium_test_cancelled_type,2,0.015201,2.412312,0.001985,50.800232,0.019841,3.148322
occrate_coursenumber_dow_hod_tutorium_test_cancelled_type,3,0.015206,2.41297,0.001932,49.347023,0.019784,3.140621
occrate_coursenumber_dow_hod_tutorium_test_cancelled_type,4,0.016305,2.587971,0.002259,58.009975,0.020988,3.330857
occrate_coursenumber_dow_hod_tutorium_test_cancelled_type_lecture,0,0.015373,2.44025,0.002015,51.592094,0.019891,3.156951
occrate_coursenumber_dow_hod_tutorium_test_cancelled_type_lecture,1,0.014689,2.334651,0.001968,50.573303,0.019134,3.041025
occrate_coursenumber_dow_hod_tutorium_test_cancelled_type_lecture,2,0.015211,2.4191,0.002068,53.228676,0.019673,3.127129
occrate_coursenumber_dow_hod_tutorium_test_cancelled_type_lecture,3,0.0144,2.287,0.001918,49.194683,0.018677,2.966135
occrate_coursenumber_dow_hod_tutorium_test_cancelled_type_lecture,4,0.015921,2.527623,0.002115,54.18588,0.020487,3.253034
occrate_coursenumber_dow_hod_tutorium_test_cancelled_type_lecture_studyarea,0,0.015548,2.466476,0.002159,55.271454,0.02003,3.177688
occrate_coursenumber_dow_hod_tutorium_test_cancelled_type_lecture_studyarea,1,0.014756,2.340328,0.002049,52.32811,0.019203,3.04668
occrate_coursenumber_dow_hod_tutorium_test_cancelled_type_lecture_studyarea,2,0.015892,2.521046,0.002121,54.07343,0.020452,3.244614
occrate_coursenumber_dow_hod_tutorium_test_cancelled_type_lecture_studyarea,3,0.015807,2.507951,0.002207,56.421852,0.020531,3.257638
occrate_coursenumber_dow_hod_tutorium_test_cancelled_type_lecture_studyarea,4,0.01578,2.500682,0.00209,53.305176,0.020234,3.205597
occrate_coursenumber_dow_hod_tutorium_test_cancelled_type_registered,0,0.015637,2.47884,0.001964,50.0008,0.020126,3.191148
occrate_coursenumber_dow_hod_tutorium_test_cancelled_type_registered,1,0.014655,2.323394,0.001852,47.305527,0.018781,2.977996
occrate_coursenumber_dow_hod_tutorium_test_cancelled_type_registered,2,0.014514,2.302235,0.001991,50.970943,0.018667,2.960821
occrate_coursenumber_dow_hod_tutorium_test_cancelled_type_registered,3,0.01468,2.326408,0.001996,50.91166,0.018794,2.979449
occrate_coursenumber_dow_hod_tutorium_test_cancelled_type_registered,4,0.016086,2.55621,0.002248,57.754574,0.020734,3.292601
occrate_coursenumber_dow_hod_tutorium_test_cancelled_type_registered_lecture,0,0.014723,2.335874,0.001848,47.22347,0.018969,3.009421
occrate_coursenumber_dow_hod_tutorium_test_cancelled_type_registered_lecture,1,0.015891,2.52507,0.002275,58.43202,0.020505,3.256426
occrate_coursenumber_dow_hod_tutorium_test_cancelled_type_registered_lecture,2,0.016556,2.630615,0.002365,60.743027,0.021037,3.340244
occrate_coursenumber_dow_hod_tutorium_test_cancelled_type_registered_lecture,3,0.015974,2.536464,0.002106,53.989697,0.0204,3.239272
occrate_coursenumber_dow_hod_tutorium_test_cancelled_type_registered_lecture,4,0.015185,2.410943,0.002033,51.99411,0.01968,3.123357
occrate_coursenumber_dow_hod_tutorium_test_cancelled_type_registered_lecture_studyarea,0,0.015465,2.450009,0.002098,53.394814,0.020045,3.176235
occrate_coursenumber_dow_hod_tutorium_test_cancelled_type_registered_lecture_studyarea,1,0.015643,2.480746,0.002156,55.07153,0.020148,3.195776
occrate_coursenumber_dow_hod_tutorium_test_cancelled_type_registered_lecture_studyarea,2,0.015125,2.395745,0.002029,51.632915,0.019438,3.07846
occrate_coursenumber_dow_hod_tutorium_test_cancelled_type_registered_lecture_studyarea,3,0.015613,2.47387,0.002251,57.45555,0.020153,3.192982
occrate_coursenumber_dow_hod_tutorium_test_cancelled_type_registered_lecture_studyarea,4,0.015224,2.413658,0.002027,51.672386,0.019724,3.128787
occrate_coursenumber_dow_hod_tutorium_test_cancelled_type_registered_studyarea,0,0.014954,2.371968,0.002021,51.621326,0.019198,3.04446
occrate_coursenumber_dow_hod_tutorium_test_cancelled_type_registered_studyarea,1,0.014749,2.337794,0.002029,51.74804,0.01916,3.036872
occrate_coursenumber_dow_hod_tutorium_test_cancelled_type_registered_studyarea,2,0.015359,2.433506,0.002172,55.388573,0.019776,3.133687
occrate_coursenumber_dow_hod_tutorium_test_cancelled_type_registered_studyarea,3,0.015488,2.458785,0.002113,54.092773,0.019972,3.17025
occrate_coursenumber_dow_hod_tutorium_test_cancelled_type_registered_studyarea,4,0.015122,2.396881,0.00191,48.73968,0.019363,3.0701
occrate_coursenumber_dow_hod_tutorium_test_cancelled_type_studyarea,0,0.015082,2.392506,0.002023,51.65159,0.019487,3.091466
occrate_coursenumber_dow_hod_tutorium_test_cancelled_type_studyarea,1,0.015293,2.422677,0.001961,49.906704,0.019896,3.152711
occrate_coursenumber_dow_hod_tutorium_test_cancelled_type_studyarea,2,0.015753,2.500116,0.002117,54.226994,0.020256,3.214218
occrate_coursenumber_dow_hod_tutorium_test_cancelled_type_studyarea,3,0.015291,2.41545,0.001978,49.897377,0.019632,3.102542
occrate_coursenumber_dow_hod_tutorium_test_cancelled_type_studyarea,4,0.015872,2.514924,0.002268,57.82332,0.020055,3.177237
occrate_coursenumber_dow_hod_type,0,0.015894,2.525136,0.002121,54.55846,0.020369,3.23744
occrate_coursenumber_dow_hod_type,1,0.015482,2.457764,0.002021,51.68676,0.019974,3.172066
occrate_coursenumber_dow_hod_type,2,0.015722,2.496122,0.002067,52.921116,0.020372,3.235419
occrate_coursenumber_dow_hod_type,3,0.016449,2.609237,0.002159,55.171215,0.020964,3.326602
occrate_coursenumber_dow_hod_type,4,0.016687,2.650077,0.002366,60.732082,0.02141,3.399188
occrate_coursenumber_dow_hod_type_lecture,0,0.015693,2.490534,0.002041,52.176907,0.020231,3.210757
occrate_coursenumber_dow_hod_type_lecture,1,0.015616,2.479132,0.002047,52.41775,0.020109,3.193556
occrate_coursenumber_dow_hod_type_lecture,2,0.017277,2.74736,0.002481,63.803833,0.022165,3.522952
occrate_coursenumber_dow_hod_type_lecture,3,0.015721,2.491871,0.002025,51.599503,0.020202,3.203508
occrate_coursenumber_dow_hod_type_lecture,4,0.015439,2.448622,0.002067,52.726875,0.019835,3.147136
occrate_coursenumber_dow_hod_type_lecture_studyarea,0,0.016209,2.567498,0.002132,54.149895,0.020601,3.264367
occrate_coursenumber_dow_hod_type_lecture_studyarea,1,0.016034,2.535948,0.002048,51.734295,0.02033,3.216204
occrate_coursenumber_dow_hod_type_lecture_studyarea,2,0.016579,2.628479,0.002228,56.54736,0.021119,3.347336
occrate_coursenumber_dow_hod_type_lecture_studyarea,3,0.015967,2.535761,0.002228,57.03916,0.020586,3.269069
occrate_coursenumber_dow_hod_type_lecture_studyarea,4,0.016404,2.602187,0.002262,57.664783,0.021041,3.338452
occrate_coursenumber_dow_hod_type_registered,0,0.016172,2.567328,0.002269,58.15543,0.020697,3.28541
occrate_coursenumber_dow_hod_type_registered,1,0.015558,2.473272,0.002118,54.525654,0.020119,3.19862
occrate_coursenumber_dow_hod_type_registered,2,0.015697,2.490844,0.002014,51.447117,0.019972,3.170482
occrate_coursenumber_dow_hod_type_registered,3,0.016003,2.539004,0.002082,53.174805,0.020597,3.269244
occrate_coursenumber_dow_hod_type_registered,4,0.015899,2.521088,0.002002,51.1201,0.020497,3.25116
occrate_coursenumber_dow_hod_type_registered_lecture,0,0.016486,2.61498,0.002149,54.92326,0.021121,3.351156
occrate_coursenumber_dow_hod_type_registered_lecture,1,0.016209,2.572245,0.002324,59.543446,0.020757,3.295142
occrate_coursenumber_dow_hod_type_registered_lecture,2,0.016329,2.59453,0.002278,58.5196,0.020989,3.334809
occrate_coursenumber_dow_hod_type_registered_lecture,3,0.015489,2.459566,0.002014,51.65656,0.019651,3.12097
occrate_coursenumber_dow_hod_type_registered_lecture,4,0.015605,2.481503,0.002179,56.04309,0.019931,3.169624
occrate_coursenumber_dow_hod_type_registered_lecture_studyarea,0,0.015544,2.460071,0.001984,50.023018,0.019664,3.111209
occrate_coursenumber_dow_hod_type_registered_lecture_studyarea,1,0.016199,2.565213,0.002197,55.838142,0.020846,3.302953
occrate_coursenumber_dow_hod_type_registered_lecture_studyarea,2,0.016268,2.577715,0.002293,58.24126,0.020652,3.272296
occrate_coursenumber_dow_hod_type_registered_lecture_studyarea,3,0.016348,2.592019,0.002188,55.650642,0.020842,3.304392
occrate_coursenumber_dow_hod_type_registered_lecture_studyarea,4,0.016333,2.590244,0.002212,56.350178,0.020673,3.277154
occrate_coursenumber_dow_hod_type_registered_studyarea,0,0.016234,2.57153,0.002268,57.7465,0.020766,3.290555
occrate_coursenumber_dow_hod_type_registered_studyarea,1,0.016849,2.675438,0.002267,57.989784,0.021444,3.404669
occrate_coursenumber_dow_hod_type_registered_studyarea,2,0.015315,2.419924,0.001919,48.308174,0.019771,3.124802
occrate_coursenumber_dow_hod_type_registered_studyarea,3,0.016529,2.623752,0.002271,58.111816,0.021161,3.358036
occrate_coursenumber_dow_hod_type_registered_studyarea,4,0.015606,2.47356,0.002091,53.11839,0.019939,3.160121
occrate_coursenumber_dow_hod_type_studyarea,0,0.015945,2.529846,0.002214,56.541153,0.020575,3.264936
occrate_coursenumber_dow_hod_type_studyarea,1,0.015707,2.490192,0.002095,53.387646,0.020139,3.192451
occrate_coursenumber_dow_hod_type_studyarea,2,0.015873,2.516954,0.002189,55.96174,0.02029,3.218054
occrate_coursenumber_dow_hod_type_studyarea,3,0.016443,2.601074,0.00218,55.13612,0.020814,3.293625
occrate_coursenumber_dow_hod_type_studyarea,4,0.016727,2.655851,0.00245,62.940132,0.02147,3.407228
occrate_coursenumber_dow_lecture,0,0.016173,2.563737,0.002112,53.746544,0.020935,3.321529
occrate_coursenumber_dow_lecture,1,0.015957,2.531636,0.002166,55.18523,0.020503,3.254089
occrate_coursenumber_dow_lecture,2,0.01619,2.569855,0.002153,55.024372,0.020749,3.294755
occrate_coursenumber_dow_lecture,3,0.017058,2.7045,0.00232,59.130478,0.021784,3.4567
occrate_coursenumber_dow_lecture,4,0.015749,2.498795,0.002152,54.958736,0.020478,3.250228
occrate_coursenumber_dow_lecture_studyarea,0,0.016061,2.549718,0.002276,58.162235,0.02059,3.268868
occrate_coursenumber_dow_lecture_studyarea,1,0.016225,2.574561,0.002297,58.681526,0.02101,3.33496
occrate_coursenumber_dow_lecture_studyarea,2,0.016298,2.584099,0.002277,58.026173,0.020791,3.298227
occrate_coursenumber_dow_lecture_studyarea,3,0.016156,2.55958,0.002218,56.334095,0.020549,3.256404
occrate_coursenumber_dow_lecture_studyarea,4,0.016748,2.657372,0.002318,59.265335,0.021266,3.375416
occrate_coursenumber_dow_registered,0,0.016627,2.63992,0.002436,62.335636,0.02155,3.422824
occrate_coursenumber_dow_registered,1,0.015939,2.531445,0.002128,54.446377,0.020385,3.238684
occrate_coursenumber_dow_registered,2,0.016187,2.572148,0.002267,58.208584,0.020797,3.304666
occrate_coursenumber_dow_registered,3,0.016193,2.573597,0.002288,58.671444,0.020941,3.328481
occrate_coursenumber_dow_registered,4,0.015933,2.532815,0.002263,58.204662,0.02047,3.254334
occrate_coursenumber_dow_registered_lecture,0,0.015791,2.507154,0.002177,55.7499,0.020491,3.256322
occrate_coursenumber_dow_registered_lecture,1,0.016003,2.53884,0.002146,54.740788,0.02047,3.247745
occrate_coursenumber_dow_registered_lecture,2,0.01661,2.634905,0.002232,56.944603,0.021363,3.390099
occrate_coursenumber_dow_registered_lecture,3,0.016363,2.596824,0.002294,58.46951,0.021219,3.368652
occrate_coursenumber_dow_registered_lecture,4,0.016369,2.597046,0.002292,58.496826,0.0211,3.349756
occrate_coursenumber_dow_registered_lecture_studyarea,0,0.016027,2.543296,0.002163,55.078663,0.020307,3.222051
occrate_coursenumber_dow_registered_lecture_studyarea,1,0.014832,2.350862,0.002014,51.310677,0.019184,3.042241
