in_support_count,out_support_count,sensor_one_support_count,sensor_two_support_count,room_id,door_id,event_type,datetime
0,3,14,14,0,0,0,2024-04-24 10:02:01
0,4,17,19,0,0,0,2024-04-24 10:02:03
0,21,143,161,0,1,0,2024-04-24 10:02:05
0,13,39,91,0,1,0,2024-04-24 10:02:06
13,0,48,40,0,0,1,2024-04-24 10:02:07
51,0,36,40,0,1,1,2024-04-24 10:02:08
10,0,55,54,0,0,1,2024-04-24 10:02:14
5,0,25,36,0,0,1,2024-04-24 10:02:24
6,0,27,26,0,0,1,2024-04-24 10:02:39
0,9,84,89,0,1,0,2024-04-24 10:02:53
7,0,27,27,0,0,1,2024-04-24 10:03:08
11,0,38,36,1,0,1,2024-04-24 10:03:11
9,3,65,111,0,0,1,2024-04-24 10:03:25
8,0,81,79,0,0,1,2024-04-24 10:03:26
8,0,61,61,0,0,1,2024-04-24 10:03:28
28,0,273,255,0,0,1,2024-04-24 10:03:33
8,0,33,34,0,0,1,2024-04-24 10:03:35
0,7,58,53,0,0,0,2024-04-24 10:04:20
11,0,22,35,1,0,1,2024-04-24 10:04:37
6,0,21,21,1,0,1,2024-04-24 10:04:47
8,0,71,75,0,0,1,2024-04-24 10:05:15
19,0,126,227,0,0,1,2024-04-24 10:05:20
0,25,124,130,1,0,0,2024-04-24 10:05:43
0,12,32,33,1,0,0,2024-04-24 10:05:48
0,17,34,38,0,0,0,2024-04-24 10:05:48
0,14,37,48,0,1,0,2024-04-24 10:06:22
0,0,558,248,0,0,1,2024-04-24 10:07:25
0,0,300,188,0,0,1,2024-04-24 10:07:33
7,0,25,26,1,0,1,2024-04-24 10:07:53
14,0,58,52,0,0,1,2024-04-24 10:08:01
11,0,35,31,0,0,1,2024-04-24 10:08:03
17,0,76,76,0,0,1,2024-04-24 10:08:25
7,0,25,26,0,0,1,2024-04-24 10:08:35
5,0,21,21,0,0,1,2024-04-24 10:08:38
0,8,37,27,0,0,0,2024-04-24 10:08:55
7,0,16,19,1,0,1,2024-04-24 10:08:59
1,0,25,31,0,0,1,2024-04-24 10:09:10
8,0,32,29,0,0,1,2024-04-24 10:09:12
2,0,16,19,1,0,1,2024-04-24 10:09:12
7,0,28,27,0,0,1,2024-04-24 10:09:14
10,0,26,25,1,0,1,2024-04-24 10:09:14
5,0,17,19,1,0,1,2024-04-24 10:09:26
9,0,30,27,1,0,1,2024-04-24 10:09:43
8,0,31,47,0,0,1,2024-04-24 10:09:45
0,0,40,42,0,0,1,2024-04-24 10:09:47
11,0,56,55,0,0,1,2024-04-24 10:09:49
29,0,209,216,0,0,1,2024-04-24 10:09:52
18,0,27,21,1,0,1,2024-04-24 10:10:26
7,0,20,19,1,0,1,2024-04-24 10:10:48
7,0,22,22,1,0,1,2024-04-24 10:10:49
3,0,55,63,0,0,1,2024-04-24 10:11:10
19,0,34,23,1,0,1,2024-04-24 10:11:36
25,0,63,48,1,0,1,2024-04-24 10:11:39
12,0,43,39,1,0,1,2024-04-24 10:11:44
23,0,63,48,0,0,1,2024-04-24 10:11:50
14,0,48,53,1,0,1,2024-04-24 10:12:08
7,0,28,27,1,0,1,2024-04-24 10:12:09
18,0,33,28,1,0,1,2024-04-24 10:12:10
0,9,36,34,1,0,0,2024-04-24 10:12:47
12,0,37,40,1,0,1,2024-04-24 10:13:04
3,0,36,45,1,0,1,2024-04-24 10:13:06
11,0,22,19,1,0,1,2024-04-24 10:13:07
7,0,33,36,1,0,1,2024-04-24 10:13:09
8,0,23,25,1,0,1,2024-04-24 10:13:12
12,0,39,34,1,0,1,2024-04-24 10:13:16
0,4,15,14,1,0,0,2024-04-24 10:13:22
18,0,33,20,1,0,1,2024-04-24 10:13:26
17,0,69,86,0,0,1,2024-04-24 10:13:38
8,0,38,40,0,0,1,2024-04-24 10:15:02
16,0,115,153,0,0,1,2024-04-24 10:15:04
7,0,43,44,0,0,1,2024-04-24 10:15:07
7,0,32,58,1,0,1,2024-04-24 10:15:11
10,0,46,50,1,0,1,2024-04-24 10:15:27
10,0,24,19,1,0,1,2024-04-24 10:15:28
0,5,16,27,1,0,0,2024-04-24 10:15:30
15,0,62,57,0,0,1,2024-04-24 10:15:38
17,0,136,147,0,0,1,2024-04-24 10:15:41
19,0,244,246,0,1,1,2024-04-24 10:18:04
12,0,150,152,0,1,1,2024-04-24 10:21:12
19,0,80,119,1,0,1,2024-04-24 10:22:41
27,0,167,168,1,0,1,2024-04-24 10:24:27
7,0,21,21,1,0,1,2024-04-24 10:32:36
0,23,47,56,1,0,0,2024-04-24 10:34:22
7,0,22,23,1,0,1,2024-04-24 10:41:13
0,7,41,34,1,0,0,2024-04-24 10:42:41
176,0,335,180,0,0,1,2024-04-24 10:50:31
0,14,63,58,1,0,0,2024-04-24 11:01:02
14,0,204,199,1,0,1,2024-04-24 11:02:29
32,0,297,293,0,0,1,2024-04-24 11:12:59
0,5,164,167,0,0,0,2024-04-24 11:42:47
0,6,50,53,0,0,0,2024-04-24 11:42:49
0,9,36,30,0,0,0,2024-04-24 11:43:09
0,5,46,40,0,0,0,2024-04-24 11:43:11
7,0,37,29,0,0,1,2024-04-24 11:43:13
0,4,25,23,0,0,0,2024-04-24 11:43:14
0,5,20,20,0,0,0,2024-04-24 11:43:16
0,15,137,73,0,0,0,2024-04-24 11:43:29
0,22,53,71,0,0,0,2024-04-24 11:43:30
0,6,26,25,0,0,0,2024-04-24 11:43:32
0,3,19,17,0,0,0,2024-04-24 11:43:34
0,7,60,55,0,0,0,2024-04-24 11:43:40
0,4,33,37,0,1,0,2024-04-24 11:43:40
0,4,16,15,0,0,0,2024-04-24 11:43:44
0,5,54,44,0,0,0,2024-04-24 11:43:46
0,4,69,72,0,1,0,2024-04-24 11:43:46
3,0,41,37,0,0,1,2024-04-24 11:43:47
0,5,24,22,0,0,0,2024-04-24 11:43:48
0,4,33,28,0,0,0,2024-04-24 11:43:50
0,29,46,64,0,0,0,2024-04-24 11:43:50
0,9,30,28,0,0,0,2024-04-24 11:43:52
0,10,96,97,0,0,0,2024-04-24 11:43:55
0,17,45,55,0,0,0,2024-04-24 11:43:56
0,9,133,123,0,0,0,2024-04-24 11:43:58
0,0,282,308,0,1,1,2024-04-24 11:44:02
39,7,131,124,0,1,1,2024-04-24 11:44:04
0,0,139,84,0,1,1,2024-04-24 11:44:06
0,29,65,75,1,0,0,2024-04-24 11:44:23
0,4,18,18,0,1,0,2024-04-24 11:44:24
0,7,87,81,0,0,0,2024-04-24 11:44:24
0,9,32,32,0,0,0,2024-04-24 11:44:25
0,43,58,88,1,0,0,2024-04-24 11:44:51
0,24,71,77,1,0,0,2024-04-24 11:44:53
0,6,13,12,1,0,0,2024-04-24 11:44:57
0,28,60,77,1,0,0,2024-04-24 11:45:03
0,7,28,32,1,0,0,2024-04-24 11:45:06
0,10,24,28,1,0,0,2024-04-24 11:45:06
0,9,30,30,1,0,0,2024-04-24 11:45:07
0,12,31,35,1,0,0,2024-04-24 11:45:09
0,20,39,47,1,0,0,2024-04-24 11:45:10
0,12,23,26,1,0,0,2024-04-24 11:45:11
0,6,55,52,1,0,0,2024-04-24 11:45:12
0,7,45,35,1,0,0,2024-04-24 11:45:14
0,9,30,22,1,0,0,2024-04-24 11:45:17
0,8,16,18,1,0,0,2024-04-24 11:45:18
3,0,28,32,0,1,1,2024-04-24 11:45:19
3,0,26,26,0,1,1,2024-04-24 11:45:20
0,12,92,96,1,0,0,2024-04-24 11:45:20
0,13,14,20,1,0,0,2024-04-24 11:45:26
0,4,22,18,1,0,0,2024-04-24 11:45:27
0,5,25,21,1,0,0,2024-04-24 11:45:34
5,0,50,67,1,0,1,2024-04-24 11:45:43
0,6,22,69,1,0,0,2024-04-24 11:45:44
0,40,77,113,1,0,0,2024-04-24 11:46:29
0,5,36,31,1,0,0,2024-04-24 11:46:37
0,11,37,35,1,0,0,2024-04-24 11:46:38
0,20,38,38,1,0,0,2024-04-24 11:46:39
0,7,59,58,1,0,0,2024-04-24 11:46:42
112,0,170,79,1,0,1,2024-04-24 11:48:15
8,0,12,16,1,0,1,2024-04-24 11:48:21
0,21,57,57,1,0,0,2024-04-24 11:48:36
22,0,45,57,1,0,1,2024-04-24 11:48:53
14,0,29,27,1,0,1,2024-04-24 11:49:01
10,0,53,52,1,0,1,2024-04-24 11:49:03
17,0,66,58,1,0,1,2024-04-24 11:49:12
17,0,32,25,1,0,1,2024-04-24 11:49:14
16,0,80,77,1,0,1,2024-04-24 11:49:17
18,0,79,73,1,0,1,2024-04-24 11:49:20
12,0,60,56,1,0,1,2024-04-24 11:49:22
0,20,70,77,1,0,0,2024-04-24 11:50:08
0,7,33,27,1,0,0,2024-04-24 11:50:09
6,0,21,24,1,0,1,2024-04-24 11:50:13
0,3,20,20,0,1,0,2024-04-24 11:51:03
15,0,31,22,1,0,1,2024-04-24 11:51:06
9,0,35,34,1,0,1,2024-04-24 11:51:30
5,0,34,40,1,0,1,2024-04-24 11:51:35
0,20,15,43,1,0,0,2024-04-24 11:51:47
7,0,34,53,1,0,1,2024-04-24 11:51:48
9,0,27,27,1,0,1,2024-04-24 11:51:50
32,0,60,54,1,0,1,2024-04-24 11:51:52
14,0,23,27,1,0,1,2024-04-24 11:52:05
4,0,24,33,1,0,1,2024-04-24 11:52:21
8,0,34,37,0,0,1,2024-04-24 11:52:41
0,5,42,42,0,1,0,2024-04-24 11:52:52
3,0,20,21,0,1,1,2024-04-24 11:53:05
5,0,156,163,1,0,1,2024-04-24 11:53:19
10,0,46,52,1,0,1,2024-04-24 11:53:42
6,0,24,27,1,0,1,2024-04-24 11:54:53
9,0,36,33,1,0,1,2024-04-24 11:55:00
6,0,29,26,1,0,1,2024-04-24 11:55:16
5,0,33,39,1,0,1,2024-04-24 11:55:35
10,0,54,48,1,0,1,2024-04-24 11:55:35
9,0,23,21,1,0,1,2024-04-24 11:55:45
0,4,20,21,0,1,0,2024-04-24 11:56:06
9,0,21,20,1,0,1,2024-04-24 11:56:56
5,0,31,37,1,0,1,2024-04-24 11:56:58
8,0,35,31,1,0,1,2024-04-24 11:58:39
2,0,58,28,0,1,0,2024-04-24 11:59:06
0,10,33,67,0,1,0,2024-04-24 11:59:07
6,0,158,188,1,0,1,2024-04-24 11:59:56
15,0,88,95,1,0,1,2024-04-24 12:00:42
10,0,39,53,1,0,1,2024-04-24 12:00:51
0,20,50,54,1,0,0,2024-04-24 12:01:49
0,19,34,39,1,0,0,2024-04-24 12:01:52
9,0,26,40,1,0,1,2024-04-24 12:02:13
22,0,54,76,1,0,1,2024-04-24 12:02:14
21,0,376,425,1,0,1,2024-04-24 12:02:23
0,13,51,47,1,0,0,2024-04-24 12:05:28
10,0,38,43,1,0,1,2024-04-24 12:06:09
7,0,142,195,1,0,1,2024-04-24 12:06:13
25,0,68,54,1,0,1,2024-04-24 12:07:35
12,0,67,90,1,0,1,2024-04-24 12:07:37
16,0,45,39,1,0,1,2024-04-24 12:09:47
18,0,35,24,1,0,1,2024-04-24 12:11:35
0,124,49,236,1,0,0,2024-04-24 12:11:39
6,0,190,275,1,0,1,2024-04-24 12:14:40
1,0,83,104,1,0,1,2024-04-24 12:18:30
0,23,64,75,1,0,0,2024-04-24 12:39:29
0,15,40,46,1,0,0,2024-04-24 12:39:30
0,18,57,45,1,0,0,2024-04-24 12:40:30
0,32,64,82,1,0,0,2024-04-24 12:40:31
0,21,41,49,1,0,0,2024-04-24 13:06:20
0,14,43,47,0,1,0,2024-04-24 13:21:25
0,3,62,59,0,1,0,2024-04-24 13:21:26
0,11,339,353,0,1,0,2024-04-24 13:22:42
0,36,84,104,1,0,0,2024-04-24 13:24:32
0,18,43,45,1,0,0,2024-04-24 13:26:03
0,21,87,93,1,0,0,2024-04-24 13:29:07
8,0,86,53,0,1,1,2024-04-24 13:32:47
0,4,17,19,0,1,0,2024-04-24 13:33:09
0,5,25,26,0,1,0,2024-04-24 13:33:45
3,0,35,39,0,1,1,2024-04-24 13:33:53
4,0,37,38,0,1,1,2024-04-24 13:34:25
5,0,25,25,0,1,1,2024-04-24 13:35:32
4,0,58,63,0,1,1,2024-04-24 13:36:13
9,3,73,88,0,1,1,2024-04-24 13:38:28
0,11,49,56,0,1,0,2024-04-24 13:38:33
5,0,52,52,0,1,1,2024-04-24 13:38:51
6,0,29,29,0,1,1,2024-04-24 13:39:09
0,3,16,15,0,1,0,2024-04-24 13:39:34
6,0,22,19,0,1,1,2024-04-24 13:39:41
2,0,32,37,0,1,1,2024-04-24 13:39:42
11,0,27,24,0,1,1,2024-04-24 13:39:43
4,0,38,35,0,1,1,2024-04-24 13:39:53
0,14,143,139,1,0,0,2024-04-24 13:40:13
45,0,65,34,0,1,1,2024-04-24 13:40:33
7,0,24,65,0,1,1,2024-04-24 13:40:33
2,0,20,22,0,1,0,2024-04-24 13:41:17
0,3,18,19,0,1,0,2024-04-24 13:41:22
4,0,25,27,0,1,1,2024-04-24 13:41:38
4,0,22,25,0,1,1,2024-04-24 13:43:02
0,21,58,71,1,0,0,2024-04-24 13:44:37
0,19,51,57,1,0,0,2024-04-24 13:46:47
6,0,39,36,0,1,1,2024-04-24 13:47:24
0,40,80,93,1,0,0,2024-04-24 13:47:28
0,9,43,46,1,0,0,2024-04-24 13:47:33
0,14,52,53,1,0,0,2024-04-24 13:56:34
0,8,28,25,1,0,0,2024-04-24 13:56:39
0,22,71,82,1,0,0,2024-04-24 13:56:41
0,5,60,56,1,0,0,2024-04-24 13:56:43
0,7,29,29,1,0,0,2024-04-24 13:56:47
0,10,35,38,1,0,0,2024-04-24 13:56:51
0,8,26,25,1,0,0,2024-04-24 13:56:53
0,12,44,30,1,0,0,2024-04-24 13:56:56
0,12,100,98,1,0,0,2024-04-24 13:56:59
0,7,12,15,1,0,0,2024-04-24 13:57:02
0,8,31,35,1,0,0,2024-04-24 13:57:03
0,7,31,28,1,0,0,2024-04-24 13:57:05
0,14,38,35,1,0,0,2024-04-24 13:57:08
0,9,37,36,1,0,0,2024-04-24 13:57:09
0,11,24,27,1,0,0,2024-04-24 13:57:10
0,10,26,27,1,0,0,2024-04-24 13:57:12
0,9,31,29,1,0,0,2024-04-24 13:57:12
0,7,48,44,1,0,0,2024-04-24 13:57:14
0,7,26,23,1,0,0,2024-04-24 13:57:16
0,10,26,18,1,0,0,2024-04-24 13:57:17
0,9,35,31,1,0,0,2024-04-24 13:57:22
0,7,14,14,1,0,0,2024-04-24 13:57:26
0,4,15,13,1,0,0,2024-04-24 13:57:27
0,15,57,43,1,0,0,2024-04-24 13:57:29
0,10,48,52,1,0,0,2024-04-24 13:57:46
0,19,49,44,1,0,0,2024-04-24 13:58:14
0,5,34,37,1,0,0,2024-04-24 13:58:16
0,20,50,146,1,0,0,2024-04-24 13:59:10
9,0,113,150,1,0,1,2024-04-24 14:16:03
10,0,39,37,1,0,1,2024-04-24 14:17:11
7,0,21,21,1,0,1,2024-04-24 14:17:57
25,0,61,71,1,0,1,2024-04-24 14:20:52
0,17,57,63,1,0,0,2024-04-24 14:21:02
6,0,22,23,1,0,1,2024-04-24 14:23:42
9,0,33,33,1,0,1,2024-04-24 14:23:44
5,0,36,37,1,0,1,2024-04-24 14:24:38
7,0,215,241,1,0,1,2024-04-24 14:24:42
11,0,30,31,1,0,1,2024-04-24 14:24:46
18,0,32,31,1,0,1,2024-04-24 14:24:47
15,0,35,29,1,0,1,2024-04-24 14:24:48
32,0,253,243,1,0,1,2024-04-24 14:26:46
11,0,43,36,1,0,1,2024-04-24 14:27:13
24,0,55,47,1,0,1,2024-04-24 14:27:44
12,0,47,47,1,0,1,2024-04-24 14:28:00
25,0,42,28,1,0,1,2024-04-24 14:28:02
39,0,64,69,1,0,1,2024-04-24 14:28:57
13,0,31,28,1,0,1,2024-04-24 14:30:26
15,0,31,27,1,0,1,2024-04-24 14:30:27
10,0,156,67,1,0,1,2024-04-24 14:30:53
16,0,47,35,1,0,1,2024-04-24 14:31:18
21,0,256,237,1,0,1,2024-04-24 14:31:22
0,0,113,209,1,0,1,2024-04-24 14:31:26
31,13,65,59,1,0,1,2024-04-24 14:31:28
19,0,52,53,1,0,1,2024-04-24 14:31:49
17,0,48,14,1,0,1,2024-04-24 14:32:01
0,0,89,119,1,0,1,2024-04-24 14:32:03
18,0,55,58,1,0,1,2024-04-24 14:32:19
11,0,30,37,1,0,1,2024-04-24 14:32:25
15,0,31,21,1,0,1,2024-04-24 14:32:57
17,0,86,113,1,0,1,2024-04-24 14:33:49
19,0,74,88,1,0,1,2024-04-24 14:36:19
18,0,37,36,1,0,1,2024-04-24 14:36:48
15,0,97,130,1,0,1,2024-04-24 14:36:51
16,0,60,51,1,0,1,2024-04-24 14:46:43
14,3,32,27,0,1,1,2024-04-24 14:54:54
0,3,17,18,0,1,0,2024-04-24 14:55:12
0,7,21,21,0,1,0,2024-04-24 14:55:29
0,5,25,20,0,1,0,2024-04-24 14:55:39
0,14,59,66,0,1,0,2024-04-24 14:56:03
39,0,414,382,0,1,1,2024-04-24 14:56:10
1,0,39,22,0,1,0,2024-04-24 14:56:11
0,1,24,22,0,1,0,2024-04-24 14:56:23
0,10,56,45,0,0,0,2024-04-24 14:56:53
0,4,23,22,0,1,0,2024-04-24 14:58:05
4,0,31,32,0,1,1,2024-04-24 14:58:39
5,0,21,24,0,1,1,2024-04-24 14:59:09
0,9,26,28,0,1,0,2024-04-24 14:59:42
7,0,27,25,0,1,1,2024-04-24 15:00:30
0,5,21,22,0,1,0,2024-04-24 15:08:25
0,39,37,66,1,0,0,2024-04-24 15:19:48
0,45,59,62,1,0,0,2024-04-24 15:19:50
0,13,41,40,1,0,0,2024-04-24 15:19:51
0,5,32,28,1,0,0,2024-04-24 15:19:52
0,3,31,31,1,0,0,2024-04-24 15:19:53
0,60,36,72,1,0,0,2024-04-24 15:19:55
0,9,35,36,1,0,0,2024-04-24 15:20:01
0,8,24,25,1,0,0,2024-04-24 15:20:03
0,17,50,53,1,0,0,2024-04-24 15:20:05
0,4,48,39,1,0,0,2024-04-24 15:20:06
0,7,45,38,1,0,0,2024-04-24 15:20:08
0,13,22,26,1,0,0,2024-04-24 15:20:11
0,19,52,51,1,0,0,2024-04-24 15:20:16
0,7,45,34,1,0,0,2024-04-24 15:20:18
0,6,23,23,1,0,0,2024-04-24 15:20:19
0,1,20,16,1,0,0,2024-04-24 15:20:20
0,9,45,44,1,0,0,2024-04-24 15:20:28
6,0,47,53,1,0,1,2024-04-24 15:20:35
0,34,32,47,1,0,0,2024-04-24 15:20:36
0,15,85,79,1,0,0,2024-04-24 15:20:40
0,4,17,15,1,0,0,2024-04-24 15:20:42
0,7,23,23,1,0,0,2024-04-24 15:20:44
0,6,49,44,1,0,0,2024-04-24 15:20:45
0,6,29,28,1,0,0,2024-04-24 15:20:46
0,5,26,21,1,0,0,2024-04-24 15:20:47
0,25,321,285,1,0,0,2024-04-24 15:21:12
0,11,80,82,1,0,0,2024-04-24 15:21:17
9,25,140,160,1,0,0,2024-04-24 15:21:20
0,10,66,34,1,0,0,2024-04-24 15:21:21
0,6,59,53,1,0,0,2024-04-24 15:21:27
0,12,57,63,1,0,0,2024-04-24 15:21:31
0,25,135,65,1,0,0,2024-04-24 15:21:35
0,43,120,189,1,0,0,2024-04-24 15:21:37
0,10,43,44,1,0,0,2024-04-24 15:21:38
0,390,20,634,0,0,0,2024-04-24 15:23:22
0,0,180,216,0,0,0,2024-04-24 15:23:25
0,15,73,74,1,0,0,2024-04-24 15:23:41
0,28,88,94,1,0,0,2024-04-24 15:23:52
5,0,49,57,0,0,1,2024-04-24 15:26:10
9,0,45,43,0,0,1,2024-04-24 15:26:13
11,0,29,36,0,0,1,2024-04-24 15:26:15
17,0,226,234,0,0,1,2024-04-24 15:26:18
0,6,39,41,0,1,0,2024-04-24 16:14:50
4,0,286,360,0,1,1,2024-04-24 16:16:59
0,6,35,34,0,0,0,2024-04-24 16:21:02
0,15,49,63,0,1,0,2024-04-24 16:21:13
0,11,46,39,0,0,0,2024-04-24 16:21:37
0,9,25,30,0,0,0,2024-04-24 16:21:39
0,6,33,26,0,0,0,2024-04-24 16:21:40
0,8,31,27,0,0,0,2024-04-24 16:21:47
0,2,34,34,0,1,0,2024-04-24 16:21:51
0,8,22,28,0,1,0,2024-04-24 16:21:52
0,5,94,100,0,1,0,2024-04-24 16:21:54
0,5,60,59,0,1,0,2024-04-24 16:22:33
0,4,29,29,0,1,0,2024-04-24 16:22:34
70,0,208,157,0,0,1,2024-04-24 16:48:37
5,0,63,69,0,0,1,2024-04-24 16:51:13
6,0,26,25,0,0,1,2024-04-24 16:51:15
12,0,11,30,0,0,1,2024-04-24 16:52:59
107,0,174,85,0,0,1,2024-04-24 16:53:05
4,0,58,59,0,0,1,2024-04-24 16:53:57
101,0,198,144,0,0,1,2024-04-24 16:54:01
7,0,33,31,0,0,1,2024-04-24 16:54:15
8,0,66,96,0,0,1,2024-04-24 16:54:18
4,0,187,202,0,0,1,2024-04-24 17:03:22
0,34,38,54,0,0,0,2024-04-24 17:03:39
82,0,229,129,0,0,1,2024-04-24 17:06:06
0,10,176,176,0,1,0,2024-04-24 17:06:17
19,0,262,269,0,1,1,2024-04-24 17:06:36
10,0,82,120,0,1,1,2024-04-24 17:07:23
9,0,42,39,0,1,1,2024-04-24 17:07:26
17,0,647,648,0,1,1,2024-04-24 17:09:33
9,0,26,22,0,1,1,2024-04-24 17:09:54
9,0,495,495,0,1,1,2024-04-24 17:10:28
36,0,119,102,0,1,1,2024-04-24 17:11:36
11,0,49,41,0,1,1,2024-04-24 17:13:48
7,0,42,40,0,1,1,2024-04-24 17:14:01
7,0,35,32,0,1,1,2024-04-24 17:14:08
9,0,26,28,0,1,1,2024-04-24 17:14:10
9,0,290,228,0,1,1,2024-04-24 17:14:51
19,0,130,121,0,1,1,2024-04-24 17:14:53
13,0,52,51,0,1,1,2024-04-24 17:18:21
10,0,44,48,0,1,1,2024-04-24 17:18:25
18,0,333,357,0,1,1,2024-04-24 17:18:30
0,11,41,34,0,0,0,2024-04-24 17:33:24
28,0,241,246,0,0,1,2024-04-24 17:34:02
6,0,147,177,0,1,1,2024-04-24 17:46:46
0,27,67,62,0,1,0,2024-04-24 18:02:21
24,0,295,390,0,1,1,2024-04-24 18:05:13
0,16,34,32,0,0,0,2024-04-24 18:14:46
10,0,193,215,0,0,1,2024-04-24 18:16:14
0,21,56,58,0,1,0,2024-04-24 18:16:24
14,0,113,139,0,1,1,2024-04-24 18:20:13
0,3,89,70,0,0,0,2024-04-24 18:41:38
0,8,104,101,0,0,0,2024-04-24 18:41:56
0,28,62,72,0,1,0,2024-04-24 18:41:57
0,11,32,34,0,1,0,2024-04-24 18:41:58
0,6,23,20,0,1,0,2024-04-24 18:42:00
0,57,91,142,0,1,0,2024-04-24 18:42:13
0,185,91,266,0,1,0,2024-04-24 18:42:22
0,15,23,29,0,1,0,2024-04-24 18:42:28
0,10,29,32,0,1,0,2024-04-24 18:42:31
0,12,32,40,0,1,0,2024-04-24 18:42:32
0,6,19,20,0,1,0,2024-04-24 18:42:34
0,5,75,65,0,0,0,2024-04-24 18:42:36
0,5,19,18,0,0,0,2024-04-24 18:42:39
0,4,26,24,0,0,0,2024-04-24 18:42:42
0,6,35,30,0,0,0,2024-04-24 18:42:44
0,4,30,25,0,0,0,2024-04-24 18:42:47
0,10,50,54,0,1,0,2024-04-24 18:42:50
0,8,47,47,0,1,0,2024-04-24 18:42:52
0,13,147,146,0,0,0,2024-04-24 18:42:53
0,7,34,30,0,1,0,2024-04-24 18:42:54
0,23,40,53,0,0,0,2024-04-24 18:42:55
0,19,40,48,0,0,0,2024-04-24 18:42:57
0,7,172,164,0,0,0,2024-04-24 18:43:09
0,9,45,47,0,1,0,2024-04-24 18:43:34
0,6,27,24,0,1,0,2024-04-24 18:43:35
0,8,21,22,0,1,0,2024-04-24 18:43:53
0,10,64,62,0,0,0,2024-04-24 18:44:17
0,12,198,197,0,1,0,2024-04-24 18:45:18
0,45,91,91,1,0,0,2024-04-25 07:31:42
0,39,11,45,0,1,0,2024-04-25 07:31:58
0,20,61,78,0,1,0,2024-04-25 07:31:59
0,7,49,47,0,1,0,2024-04-25 07:39:27
11,0,54,52,0,0,1,2024-04-25 07:40:39
0,16,79,74,0,0,0,2024-04-25 07:40:48
51,0,116,106,0,0,1,2024-04-25 07:45:01
8,0,54,13,0,0,1,2024-04-25 07:59:30
4,18,38,32,0,0,0,2024-04-25 07:59:36
3,0,48,49,0,1,1,2024-04-25 08:03:03
10,0,65,68,0,1,1,2024-04-25 08:03:36
11,0,118,132,0,1,1,2024-04-25 08:03:39
0,17,83,93,0,1,0,2024-04-25 08:03:41
7,0,31,33,0,1,1,2024-04-25 08:04:43
17,0,66,79,0,1,1,2024-04-25 08:04:59
21,0,57,46,0,0,1,2024-04-25 08:10:19
0,0,0,0,1,0,1,2024-04-25 08:13:38
0,0,0,0,1,0,1,2024-04-25 08:13:40
0,0,0,0,1,0,0,2024-04-25 08:13:44
7,15,41,41,0,1,0,2024-04-25 08:16:13
7,0,39,37,0,1,1,2024-04-25 08:17:01
0,0,0,0,1,0,1,2024-04-25 08:17:27
12,0,33,29,0,0,1,2024-04-25 08:18:11
0,5,68,71,0,0,0,2024-04-25 08:18:28
13,0,37,33,0,0,1,2024-04-25 08:18:55
0,0,0,0,1,0,1,2024-04-25 08:18:58
12,0,48,45,0,0,1,2024-04-25 08:19:20
13,0,51,39,0,0,1,2024-04-25 08:19:22
0,0,0,0,1,0,1,2024-04-25 08:21:17
0,10,51,91,0,1,0,2024-04-25 08:22:08
12,0,184,196,0,1,1,2024-04-25 08:22:31
0,0,0,0,1,0,1,2024-04-25 08:23:46
0,0,0,0,1,0,1,2024-04-25 08:23:47
0,0,0,0,1,0,1,2024-04-25 08:24:00
0,0,0,0,1,0,1,2024-04-25 08:24:26
49,0,92,152,0,0,1,2024-04-25 08:24:30
30,0,81,62,0,0,1,2024-04-25 08:25:04
0,0,0,0,1,0,1,2024-04-25 08:25:29
0,0,0,0,1,0,1,2024-04-25 08:25:32
29,0,86,172,0,0,1,2024-04-25 08:25:53
33,0,49,58,0,0,1,2024-04-25 08:26:20
0,0,0,0,1,0,1,2024-04-25 08:26:30
0,0,0,0,1,0,1,2024-04-25 08:28:06
13,0,32,95,0,0,1,2024-04-25 08:28:13
4,0,47,49,0,1,1,2024-04-25 08:28:47
0,0,0,0,1,0,1,2024-04-25 08:28:53
0,0,0,0,1,0,1,2024-04-25 08:29:06
6,0,24,24,0,0,1,2024-04-25 08:29:22
5,0,38,37,0,1,1,2024-04-25 08:30:59
5,0,40,41,0,1,1,2024-04-25 08:31:05
84,0,141,86,0,0,1,2024-04-25 08:31:35
0,0,0,0,1,0,1,2024-04-25 08:32:40
0,0,0,0,1,0,1,2024-04-25 08:33:17
0,0,0,0,1,0,1,2024-04-25 08:39:38
6,0,189,221,0,1,1,2024-04-25 08:43:07
26,0,68,55,0,0,1,2024-04-25 08:43:32
2,0,69,80,0,1,1,2024-04-25 08:53:18
0,11,50,57,0,1,0,2024-04-25 09:09:31
21,0,67,88,0,0,1,2024-04-25 09:11:34
0,26,61,74,0,0,0,2024-04-25 09:19:20
78,0,98,75,0,0,1,2024-04-25 09:28:27
0,0,0,0,1,0,0,2024-04-25 09:39:00
0,15,47,52,0,0,0,2024-04-25 10:01:05
0,7,25,24,0,0,0,2024-04-25 10:01:07
0,0,0,0,1,0,0,2024-04-25 10:01:31
0,0,0,0,1,0,0,2024-04-25 10:01:34
0,0,0,0,1,0,0,2024-04-25 10:01:41
0,0,0,0,1,0,0,2024-04-25 10:01:47
0,0,0,0,1,0,1,2024-04-25 10:01:53
0,11,31,31,0,0,0,2024-04-25 10:01:54
0,5,37,46,0,1,0,2024-04-25 10:01:56
