datetime,occcount,coursenumber,registered,VL,Mechatronik,B1 - Bachelor 1. Jahr,hod1,hod2,tl,room_id
2024-05-15 10:45:00,35,"325.004,531.170",118,1,0,0,0.6607,0.0265,24.0,0
2024-05-15 11:00:00,35,"325.004,531.170",118,1,0,0,0.6294,0.017,24.0,0
2024-05-15 11:15:00,35,"325.004,531.170",118,1,0,0,0.5975,0.0096,24.4,0
2024-05-15 11:30:00,35,"325.004,531.170",118,1,0,0,0.5653,0.0043,24.4,0
2024-05-15 11:45:00,5,"325.004,531.170",118,1,0,0,0.5327,0.0011,24.5,0
2024-05-15 12:00:00,4,258.300,132,1,0,0,0.5,0.0,24.4,0
2024-05-15 12:15:00,4,258.300,132,1,0,0,0.4673,0.0011,24.2,0
2024-05-15 12:30:00,4,258.300,132,1,0,0,0.4347,0.0043,24.1,0
2024-05-15 12:45:00,4,258.300,132,1,0,0,0.4025,0.0096,24.4,0
2024-05-15 13:00:00,2,258.300,132,1,0,0,0.3706,0.017,24.7,0
2024-05-15 13:15:00,2,258.300,132,1,0,0,0.3393,0.0265,24.6,0
2024-05-15 13:30:00,8,258.300,132,1,0,0,0.3087,0.0381,23.8,0
2024-05-15 13:45:00,20,257.200,152,1,0,1,0.2789,0.0516,24.2,0
2024-05-15 14:00:00,16,257.200,152,1,0,1,0.25,0.067,24.2,0
2024-05-15 14:15:00,7,257.200,152,1,0,1,0.2222,0.0843,24.0,0
2024-05-15 14:30:00,5,257.200,152,1,0,1,0.1956,0.1033,24.3,0
2024-05-15 14:45:00,5,257.200,152,1,0,1,0.1703,0.1241,24.0,0
2024-05-15 15:00:00,6,257.200,152,1,0,1,0.1464,0.1464,23.9,0
2024-05-15 15:15:00,7,257.200,152,1,0,1,0.1241,0.1703,23.7,0
2024-05-15 15:30:00,12,,0,0,0,0,0.1033,0.1956,23.6,0
2024-05-15 15:45:00,12,,0,0,0,0,0.0843,0.2222,23.3,0
2024-05-15 16:00:00,12,,0,0,0,0,0.067,0.25,23.3,0
2024-05-15 16:15:00,12,,0,0,0,0,0.0516,0.2789,23.1,0
2024-05-15 16:30:00,4,,0,0,0,0,0.0381,0.3087,22.8,0
2024-05-15 16:45:00,2,,0,0,0,0,0.0265,0.3393,22.6,0
2024-05-15 17:00:00,3,,0,0,0,0,0.017,0.3706,22.4,0
2024-05-15 17:15:00,1,,0,0,0,0,0.0096,0.4025,22.1,0
2024-05-15 17:30:00,1,,0,0,0,0,0.0043,0.4347,21.9,0
2024-05-15 17:45:00,0,,0,0,0,0,0.0011,0.4673,21.7,0
2024-05-15 18:00:00,0,,0,0,0,0,0.0,0.5,21.5,0
2024-05-15 18:15:00,0,,0,0,0,0,0.0011,0.5327,21.1,0
2024-05-15 18:30:00,0,,0,0,0,0,0.0043,0.5653,20.5,0
2024-05-15 18:45:00,0,,0,0,0,0,0.0096,0.5975,20.4,0
2024-05-15 19:00:00,0,,0,0,0,0,0.017,0.6294,20.1,0
2024-05-15 19:15:00,0,,0,0,0,0,0.0265,0.6607,19.9,0
2024-05-15 19:30:00,0,,0,0,0,0,0.0381,0.6913,19.8,0
2024-05-15 19:45:00,0,,0,0,0,0,0.0516,0.7211,19.7,0
2024-05-15 20:00:00,0,,0,0,0,0,0.067,0.75,19.4,0
2024-05-15 20:15:00,0,,0,0,0,0,0.0843,0.7778,19.4,0
2024-05-15 20:30:00,0,,0,0,0,0,0.1033,0.8044,19.1,0
2024-05-15 20:45:00,0,,0,0,0,0,0.1241,0.8297,19.0,0
2024-05-15 21:00:00,0,,0,0,0,0,0.1464,0.8536,18.8,0
2024-05-15 21:15:00,0,,0,0,0,0,0.1703,0.8759,18.8,0
2024-05-15 21:30:00,0,,0,0,0,0,0.1956,0.8967,18.6,0
2024-05-15 21:45:00,0,,0,0,0,0,0.2222,0.9157,18.7,0
2024-05-15 22:00:00,0,,0,0,0,0,0.25,0.933,18.6,0
2024-05-15 22:15:00,0,,0,0,0,0,0.2789,0.9484,18.6,0
2024-05-15 22:30:00,0,,0,0,0,0,0.3087,0.9619,18.7,0
2024-05-15 22:45:00,0,,0,0,0,0,0.3393,0.9735,18.7,0
2024-05-15 23:00:00,0,,0,0,0,0,0.3706,0.983,18.6,0
2024-05-15 23:15:00,0,,0,0,0,0,0.4025,0.9904,18.6,0
2024-05-15 23:30:00,0,,0,0,0,0,0.4347,0.9957,18.4,0
2024-05-15 23:45:00,0,,0,0,0,0,0.4673,0.9989,18.5,0
2024-05-16 00:00:00,0,,0,0,0,0,0.5,1.0,18.5,0
2024-05-16 00:15:00,0,,0,0,0,0,0.5327,0.9989,18.5,0
2024-05-16 00:30:00,0,,0,0,0,0,0.5653,0.9957,18.4,0
2024-05-16 00:45:00,0,,0,0,0,0,0.5975,0.9904,18.3,0
2024-05-16 01:00:00,0,,0,0,0,0,0.6294,0.983,18.2,0
2024-05-16 01:15:00,0,,0,0,0,0,0.6607,0.9735,18.3,0
2024-05-16 01:30:00,0,,0,0,0,0,0.6913,0.9619,18.2,0
2024-05-16 01:45:00,0,,0,0,0,0,0.7211,0.9484,18.1,0
2024-05-16 02:00:00,0,,0,0,0,0,0.75,0.933,17.9,0
2024-05-16 02:15:00,0,,0,0,0,0,0.7778,0.9157,17.9,0
2024-05-16 02:30:00,0,,0,0,0,0,0.8044,0.8967,18.0,0
2024-05-16 02:45:00,0,,0,0,0,0,0.8297,0.8759,17.9,0
2024-05-16 03:00:00,0,,0,0,0,0,0.8536,0.8536,17.7,0
2024-05-16 03:15:00,0,,0,0,0,0,0.8759,0.8297,17.6,0
2024-05-16 03:30:00,0,,0,0,0,0,0.8967,0.8044,17.4,0
2024-05-16 03:45:00,0,,0,0,0,0,0.9157,0.7778,17.4,0
2024-05-16 04:00:00,0,,0,0,0,0,0.933,0.75,17.4,0
2024-05-16 04:15:00,0,,0,0,0,0,0.9484,0.7211,17.5,0
2024-05-16 04:30:00,0,,0,0,0,0,0.9619,0.6913,17.5,0
2024-05-16 04:45:00,0,,0,0,0,0,0.9735,0.6607,17.5,0
2024-05-16 05:00:00,0,,0,0,0,0,0.983,0.6294,17.6,0
2024-05-16 05:15:00,0,,0,0,0,0,0.9904,0.5975,17.6,0
2024-05-16 05:30:00,0,,0,0,0,0,0.9957,0.5653,17.7,0
2024-05-16 05:45:00,0,,0,0,0,0,0.9989,0.5327,17.8,0
2024-05-16 06:00:00,0,,0,0,0,0,1.0,0.5,18.5,0
2024-05-16 06:15:00,0,,0,0,0,0,0.9989,0.4673,18.7,0
2024-05-16 06:30:00,0,,0,0,0,0,0.9957,0.4347,18.8,0
2024-05-16 06:45:00,0,,0,0,0,0,0.9904,0.4025,18.9,0
2024-05-16 07:00:00,0,,0,0,0,0,0.983,0.3706,18.8,0
2024-05-16 07:15:00,0,,0,0,0,0,0.9735,0.3393,18.8,0
2024-05-16 07:30:00,0,,0,0,0,0,0.9619,0.3087,18.8,0
2024-05-16 07:45:00,1,,0,0,0,0,0.9484,0.2789,18.8,0
2024-05-16 08:00:00,2,,0,0,0,0,0.933,0.25,19.0,0
2024-05-16 08:15:00,7,,0,0,0,0,0.9157,0.2222,19.2,0
2024-05-16 08:30:00,17,371.000,148,1,0,1,0.8967,0.1956,19.8,0
2024-05-16 08:45:00,20,371.000,148,1,0,1,0.8759,0.1703,19.8,0
2024-05-16 09:00:00,20,371.000,148,1,0,1,0.8536,0.1464,20.3,0
2024-05-16 09:15:00,20,371.000,148,1,0,1,0.8297,0.1241,20.3,0
2024-05-16 09:30:00,22,371.000,148,1,0,1,0.8044,0.1033,20.5,0
2024-05-16 09:45:00,22,371.000,148,1,0,1,0.7778,0.0843,20.4,0
2024-05-16 10:00:00,15,371.000,148,1,0,1,0.75,0.067,20.5,0
2024-05-16 10:15:00,29,531.120,102,1,0,0,0.7211,0.0516,20.6,0
2024-05-16 10:30:00,29,531.120,102,1,0,0,0.6913,0.0381,20.6,0
2024-05-16 10:45:00,29,531.120,102,1,0,0,0.6607,0.0265,20.6,0
2024-05-16 11:00:00,28,531.120,102,1,0,0,0.6294,0.017,21.5,0
2024-05-16 11:15:00,28,531.120,102,1,0,0,0.5975,0.0096,21.2,0
2024-05-16 11:30:00,26,531.120,102,1,0,0,0.5653,0.0043,21.9,0
2024-05-16 11:45:00,12,531.120,102,1,0,0,0.5327,0.0011,22.2,0
2024-05-16 12:00:00,10,531.120,102,1,0,0,0.5,0.0,22.1,0
2024-05-16 12:15:00,10,531.120,102,1,0,0,0.4673,0.0011,22.2,0
2024-05-16 12:30:00,9,531.120,102,1,0,0,0.4347,0.0043,23.0,0
2024-05-16 12:45:00,9,531.120,102,1,0,0,0.4025,0.0096,22.6,0
2024-05-16 13:00:00,8,531.120,102,1,0,0,0.3706,0.017,23.0,0
2024-05-16 13:15:00,8,531.120,102,1,0,0,0.3393,0.0265,22.8,0
2024-05-16 13:30:00,10,531.120,102,1,0,0,0.3087,0.0381,21.6,0
2024-05-16 13:45:00,15,531.208,76,1,0,0,0.2789,0.0516,21.3,0
2024-05-16 14:00:00,16,531.208,76,1,0,0,0.25,0.067,21.2,0
2024-05-16 14:15:00,16,531.208,76,1,0,0,0.2222,0.0843,21.1,0
2024-05-16 14:30:00,15,531.208,76,1,0,0,0.1956,0.1033,20.8,0
2024-05-16 14:45:00,15,531.208,76,1,0,0,0.1703,0.1241,20.7,0
2024-05-16 15:00:00,14,531.208,76,1,0,0,0.1464,0.1464,20.2,0
2024-05-16 15:15:00,3,531.208,76,1,0,0,0.1241,0.1703,20.1,0
2024-05-16 15:30:00,1,,0,0,0,0,0.1033,0.1956,20.1,0
2024-05-16 15:45:00,1,,0,0,0,0,0.0843,0.2222,20.2,0
2024-05-16 16:00:00,1,,0,0,0,0,0.067,0.25,20.2,0
2024-05-16 16:15:00,1,,0,0,0,0,0.0516,0.2789,19.9,0
2024-05-16 16:30:00,1,,0,0,0,0,0.0381,0.3087,19.4,0
2024-05-16 16:45:00,1,,0,0,0,0,0.0265,0.3393,19.1,0
2024-05-16 17:00:00,1,,0,0,0,0,0.017,0.3706,19.0,0
2024-05-16 17:15:00,1,,0,0,0,0,0.0096,0.4025,19.0,0
2024-05-16 17:30:00,1,,0,0,0,0,0.0043,0.4347,18.6,0
2024-05-16 17:45:00,1,,0,0,0,0,0.0011,0.4673,18.5,0
2024-05-16 18:00:00,1,,0,0,0,0,0.0,0.5,18.2,0
2024-05-16 18:15:00,1,,0,0,0,0,0.0011,0.5327,18.0,0
2024-05-16 18:30:00,1,,0,0,0,0,0.0043,0.5653,17.8,0
2024-05-16 18:45:00,1,,0,0,0,0,0.0096,0.5975,17.7,0
2024-05-16 19:00:00,1,,0,0,0,0,0.017,0.6294,17.7,0
2024-05-16 19:15:00,0,,0,0,0,0,0.0265,0.6607,17.7,0
2024-05-16 19:30:00,0,,0,0,0,0,0.0381,0.6913,17.7,0
2024-05-16 19:45:00,0,,0,0,0,0,0.0516,0.7211,17.7,0
2024-05-16 20:00:00,0,,0,0,0,0,0.067,0.75,17.9,0
2024-05-16 20:15:00,0,,0,0,0,0,0.0843,0.7778,17.8,0
2024-05-16 20:30:00,0,,0,0,0,0,0.1033,0.8044,17.9,0
2024-05-16 20:45:00,0,,0,0,0,0,0.1241,0.8297,17.9,0
2024-05-16 21:00:00,0,,0,0,0,0,0.1464,0.8536,17.9,0
2024-05-16 21:15:00,0,,0,0,0,0,0.1703,0.8759,17.9,0
2024-05-16 21:30:00,0,,0,0,0,0,0.1956,0.8967,17.9,0
2024-05-16 21:45:00,0,,0,0,0,0,0.2222,0.9157,18.0,0
2024-05-16 22:00:00,0,,0,0,0,0,0.25,0.933,18.3,0
2024-05-16 22:15:00,0,,0,0,0,0,0.2789,0.9484,18.2,0
2024-05-16 22:30:00,0,,0,0,0,0,0.3087,0.9619,18.2,0
2024-05-16 22:45:00,0,,0,0,0,0,0.3393,0.9735,18.1,0
2024-05-16 23:00:00,0,,0,0,0,0,0.3706,0.983,18.1,0
2024-05-16 23:15:00,0,,0,0,0,0,0.4025,0.9904,18.2,0
2024-05-16 23:30:00,0,,0,0,0,0,0.4347,0.9957,18.3,0
2024-05-16 23:45:00,0,,0,0,0,0,0.4673,0.9989,18.3,0
2024-05-17 00:00:00,0,,0,0,0,0,0.5,1.0,18.3,0
2024-05-17 00:15:00,0,,0,0,0,0,0.5327,0.9989,18.2,0
2024-05-17 00:30:00,0,,0,0,0,0,0.5653,0.9957,18.0,0
2024-05-17 00:45:00,0,,0,0,0,0,0.5975,0.9904,17.9,0
2024-05-17 01:00:00,0,,0,0,0,0,0.6294,0.983,17.8,0
2024-05-17 01:15:00,0,,0,0,0,0,0.6607,0.9735,17.8,0
2024-05-17 01:30:00,0,,0,0,0,0,0.6913,0.9619,16.8,0
2024-05-17 01:45:00,0,,0,0,0,0,0.7211,0.9484,16.3,0
2024-05-17 02:00:00,0,,0,0,0,0,0.75,0.933,15.1,0
2024-05-17 02:15:00,0,,0,0,0,0,0.7778,0.9157,14.6,0
2024-05-17 02:30:00,0,,0,0,0,0,0.8044,0.8967,14.1,0
2024-05-17 02:45:00,0,,0,0,0,0,0.8297,0.8759,14.2,0
2024-05-17 03:00:00,0,,0,0,0,0,0.8536,0.8536,14.2,0
2024-05-17 03:15:00,0,,0,0,0,0,0.8759,0.8297,14.3,0
2024-05-17 03:30:00,0,,0,0,0,0,0.8967,0.8044,14.6,0
2024-05-17 03:45:00,0,,0,0,0,0,0.9157,0.7778,14.5,0
2024-05-17 04:00:00,0,,0,0,0,0,0.933,0.75,14.4,0
2024-05-17 04:15:00,0,,0,0,0,0,0.9484,0.7211,14.5,0
2024-05-17 04:30:00,0,,0,0,0,0,0.9619,0.6913,14.4,0
2024-05-17 04:45:00,0,,0,0,0,0,0.9735,0.6607,14.4,0
2024-05-17 05:00:00,0,,0,0,0,0,0.983,0.6294,14.6,0
2024-05-17 05:15:00,0,,0,0,0,0,0.9904,0.5975,14.7,0
2024-05-17 05:30:00,0,,0,0,0,0,0.9957,0.5653,14.7,0
2024-05-17 05:45:00,0,,0,0,0,0,0.9989,0.5327,14.8,0
2024-05-17 06:00:00,0,,0,0,0,0,1.0,0.5,15.0,0
2024-05-17 06:15:00,0,,0,0,0,0,0.9989,0.4673,15.0,0
2024-05-17 06:30:00,0,,0,0,0,0,0.9957,0.4347,15.0,0
2024-05-17 06:45:00,0,,0,0,0,0,0.9904,0.4025,14.7,0
2024-05-17 07:00:00,0,,0,0,0,0,0.983,0.3706,13.2,0
2024-05-17 07:15:00,0,,0,0,0,0,0.9735,0.3393,12.0,0
2024-05-17 07:30:00,0,,0,0,0,0,0.9619,0.3087,11.8,0
2024-05-17 07:45:00,0,,0,0,0,0,0.9484,0.2789,11.9,0
2024-05-17 08:00:00,1,,0,0,0,0,0.933,0.25,12.2,0
2024-05-17 08:15:00,5,,0,0,0,0,0.9157,0.2222,12.5,0
2024-05-17 08:30:00,13,243.115,135,0,0,0,0.8967,0.1956,12.8,0
2024-05-17 08:45:00,14,243.115,135,0,0,0,0.8759,0.1703,13.0,0
2024-05-17 09:00:00,14,243.115,135,0,0,0,0.8536,0.1464,13.3,0
2024-05-17 09:15:00,14,243.115,135,0,0,0,0.8297,0.1241,13.7,0
2024-05-17 09:30:00,14,243.115,135,0,0,0,0.8044,0.1033,13.7,0
2024-05-17 09:45:00,12,243.115,135,0,0,0,0.7778,0.0843,14.0,0
2024-05-17 10:00:00,8,243.115,135,0,0,0,0.75,0.067,14.8,0
2024-05-17 10:15:00,12,243.115,135,0,0,0,0.7211,0.0516,15.0,0
2024-05-17 10:30:00,12,243.115,135,0,0,0,0.6913,0.0381,15.7,0
2024-05-17 10:45:00,12,243.115,135,0,0,0,0.6607,0.0265,16.4,0
2024-05-17 11:00:00,6,243.115,135,0,0,0,0.6294,0.017,17.3,0
2024-05-17 11:15:00,0,243.115,135,0,0,0,0.5975,0.0096,17.3,0
2024-05-17 11:30:00,20,243.115,135,0,0,0,0.5653,0.0043,17.8,0
2024-05-17 11:45:00,50,243.115,135,0,0,0,0.5327,0.0011,18.1,0
2024-05-17 12:00:00,58,,0,0,0,0,0.5,0.0,17.8,0
2024-05-17 12:15:00,58,,0,0,0,0,0.4673,0.0011,17.7,0
2024-05-17 12:30:00,24,,0,0,0,0,0.4347,0.0043,17.9,0
2024-05-17 12:45:00,0,,0,0,0,0,0.4025,0.0096,18.1,0
2024-05-17 13:00:00,0,,0,0,0,0,0.3706,0.017,18.3,0
2024-05-17 13:15:00,0,,0,0,0,0,0.3393,0.0265,18.4,0
2024-05-17 13:30:00,0,,0,0,0,0,0.3087,0.0381,18.5,0
2024-05-17 13:45:00,0,,0,0,0,0,0.2789,0.0516,18.5,0
2024-05-17 14:00:00,0,,0,0,0,0,0.25,0.067,18.6,0
2024-05-17 14:15:00,0,,0,0,0,0,0.2222,0.0843,18.5,0
2024-05-17 14:30:00,0,,0,0,0,0,0.1956,0.1033,18.9,0
2024-05-17 14:45:00,0,,0,0,0,0,0.1703,0.1241,18.1,0
2024-05-17 15:00:00,0,,0,0,0,0,0.1464,0.1464,14.8,0
2024-05-17 15:15:00,0,,0,0,0,0,0.1241,0.1703,14.4,0
2024-05-17 15:30:00,0,,0,0,0,0,0.1033,0.1956,14.9,0
2024-05-17 15:45:00,0,,0,0,0,0,0.0843,0.2222,15.5,0
2024-05-17 16:00:00,0,,0,0,0,0,0.067,0.25,15.4,0
2024-05-17 16:15:00,0,,0,0,0,0,0.0516,0.2789,15.7,0
2024-05-17 16:30:00,0,,0,0,0,0,0.0381,0.3087,15.9,0
2024-05-17 16:45:00,0,,0,0,0,0,0.0265,0.3393,15.7,0
2024-05-17 17:00:00,0,,0,0,0,0,0.017,0.3706,15.5,0
2024-05-17 17:15:00,0,,0,0,0,0,0.0096,0.4025,15.5,0
2024-05-17 17:30:00,0,,0,0,0,0,0.0043,0.4347,15.4,0
2024-05-17 17:45:00,0,,0,0,0,0,0.0011,0.4673,15.4,0
2024-05-17 18:00:00,0,,0,0,0,0,0.0,0.5,15.3,0
2024-05-17 18:15:00,0,,0,0,0,0,0.0011,0.5327,15.2,0
2024-05-17 18:30:00,0,,0,0,0,0,0.0043,0.5653,14.8,0
2024-05-17 18:45:00,0,,0,0,0,0,0.0096,0.5975,14.5,0
2024-05-17 19:00:00,0,,0,0,0,0,0.017,0.6294,14.3,0
2024-05-17 19:15:00,0,,0,0,0,0,0.0265,0.6607,14.1,0
2024-05-17 19:30:00,0,,0,0,0,0,0.0381,0.6913,14.0,0
2024-05-17 19:45:00,1,,0,0,0,0,0.0516,0.7211,14.0,0
2024-05-17 20:00:00,2,,0,0,0,0,0.067,0.75,14.0,0
2024-05-17 20:15:00,2,,0,0,0,0,0.0843,0.7778,14.1,0
2024-05-17 20:30:00,1,,0,0,0,0,0.1033,0.8044,14.0,0
2024-05-17 20:45:00,1,,0,0,0,0,0.1241,0.8297,13.9,0
2024-05-17 21:00:00,0,,0,0,0,0,0.1464,0.8536,13.9,0
2024-05-17 21:15:00,0,,0,0,0,0,0.1703,0.8759,13.8,0
2024-05-17 21:30:00,0,,0,0,0,0,0.1956,0.8967,13.5,0
2024-05-17 21:45:00,0,,0,0,0,0,0.2222,0.9157,13.4,0
2024-05-17 22:00:00,0,,0,0,0,0,0.25,0.933,13.2,0
2024-05-17 22:15:00,0,,0,0,0,0,0.2789,0.9484,13.2,0
2024-05-17 22:30:00,0,,0,0,0,0,0.3087,0.9619,13.1,0
2024-05-17 22:45:00,0,,0,0,0,0,0.3393,0.9735,12.9,0
2024-05-17 23:00:00,0,,0,0,0,0,0.3706,0.983,12.7,0
2024-05-17 23:15:00,0,,0,0,0,0,0.4025,0.9904,12.6,0
2024-05-17 23:30:00,0,,0,0,0,0,0.4347,0.9957,12.5,0
2024-05-17 23:45:00,0,,0,0,0,0,0.4673,0.9989,12.4,0
2024-05-18 00:00:00,0,,0,0,0,0,0.5,1.0,12.4,0
2024-05-18 00:15:00,0,,0,0,0,0,0.5327,0.9989,12.5,0
2024-05-18 00:30:00,0,,0,0,0,0,0.5653,0.9957,12.5,0
2024-05-18 00:45:00,0,,0,0,0,0,0.5975,0.9904,12.5,0
2024-05-18 01:00:00,0,,0,0,0,0,0.6294,0.983,12.4,0
2024-05-18 01:15:00,0,,0,0,0,0,0.6607,0.9735,12.5,0
2024-05-18 01:30:00,0,,0,0,0,0,0.6913,0.9619,12.6,0
2024-05-18 01:45:00,0,,0,0,0,0,0.7211,0.9484,12.7,0
2024-05-18 02:00:00,0,,0,0,0,0,0.75,0.933,12.5,0
2024-05-18 02:15:00,0,,0,0,0,0,0.7778,0.9157,12.5,0
2024-05-18 02:30:00,0,,0,0,0,0,0.8044,0.8967,12.3,0
2024-05-18 02:45:00,0,,0,0,0,0,0.8297,0.8759,12.2,0
2024-05-18 03:00:00,0,,0,0,0,0,0.8536,0.8536,12.2,0
2024-05-18 03:15:00,0,,0,0,0,0,0.8759,0.8297,12.2,0
2024-05-18 03:30:00,0,,0,0,0,0,0.8967,0.8044,12.2,0
2024-05-18 03:45:00,0,,0,0,0,0,0.9157,0.7778,12.2,0
2024-05-18 04:00:00,0,,0,0,0,0,0.933,0.75,12.0,0
2024-05-18 04:15:00,0,,0,0,0,0,0.9484,0.7211,12.1,0
2024-05-18 04:30:00,0,,0,0,0,0,0.9619,0.6913,12.3,0
2024-05-18 04:45:00,0,,0,0,0,0,0.9735,0.6607,12.5,0
2024-05-18 05:00:00,0,,0,0,0,0,0.983,0.6294,12.8,0
2024-05-18 05:15:00,0,,0,0,0,0,0.9904,0.5975,12.8,0
2024-05-18 05:30:00,0,,0,0,0,0,0.9957,0.5653,13.2,0
2024-05-18 05:45:00,0,,0,0,0,0,0.9989,0.5327,13.4,0
2024-05-18 06:00:00,0,,0,0,0,0,1.0,0.5,13.9,0
2024-05-18 06:15:00,0,,0,0,0,0,0.9989,0.4673,13.8,0
2024-05-18 06:30:00,0,,0,0,0,0,0.9957,0.4347,13.7,0
2024-05-18 06:45:00,0,,0,0,0,0,0.9904,0.4025,14.2,0
2024-05-18 07:00:00,0,,0,0,0,0,0.983,0.3706,14.1,0
2024-05-18 07:15:00,0,,0,0,0,0,0.9735,0.3393,15.5,0
2024-05-18 07:30:00,0,,0,0,0,0,0.9619,0.3087,15.3,0
2024-05-18 07:45:00,0,,0,0,0,0,0.9484,0.2789,16.1,0
2024-05-18 08:00:00,0,,0,0,0,0,0.933,0.25,16.8,0
2024-05-18 08:15:00,0,,0,0,0,0,0.9157,0.2222,17.2,0
2024-05-18 08:30:00,0,,0,0,0,0,0.8967,0.1956,17.7,0
2024-05-18 08:45:00,0,,0,0,0,0,0.8759,0.1703,17.4,0
2024-05-18 09:00:00,0,,0,0,0,0,0.8536,0.1464,18.1,0
2024-05-18 09:15:00,0,,0,0,0,0,0.8297,0.1241,18.1,0
2024-05-18 09:30:00,0,,0,0,0,0,0.8044,0.1033,18.6,0
2024-05-18 09:45:00,0,,0,0,0,0,0.7778,0.0843,18.3,0
2024-05-18 10:00:00,0,,0,0,0,0,0.75,0.067,18.8,0
2024-05-18 10:15:00,0,,0,0,0,0,0.7211,0.0516,19.0,0
2024-05-18 10:30:00,0,,0,0,0,0,0.6913,0.0381,19.9,0
2024-05-18 10:45:00,0,,0,0,0,0,0.6607,0.0265,20.3,0
2024-05-18 11:00:00,0,,0,0,0,0,0.6294,0.017,20.8,0
2024-05-18 11:15:00,0,,0,0,0,0,0.5975,0.0096,20.7,0
2024-05-18 11:30:00,0,,0,0,0,0,0.5653,0.0043,20.7,0
2024-05-18 11:45:00,0,,0,0,0,0,0.5327,0.0011,20.6,0
2024-05-18 12:00:00,0,,0,0,0,0,0.5,0.0,21.5,0
2024-05-18 12:15:00,0,,0,0,0,0,0.4673,0.0011,21.3,0
2024-05-18 12:30:00,0,,0,0,0,0,0.4347,0.0043,21.0,0
2024-05-18 12:45:00,0,,0,0,0,0,0.4025,0.0096,21.5,0
2024-05-18 13:00:00,0,,0,0,0,0,0.3706,0.017,21.5,0
2024-05-18 13:15:00,0,,0,0,0,0,0.3393,0.0265,22.1,0
2024-05-18 13:30:00,0,,0,0,0,0,0.3087,0.0381,22.4,0
2024-05-18 13:45:00,0,,0,0,0,0,0.2789,0.0516,22.6,0
2024-05-18 14:00:00,0,,0,0,0,0,0.25,0.067,23.1,0
2024-05-18 14:15:00,0,,0,0,0,0,0.2222,0.0843,23.0,0
2024-05-18 14:30:00,0,,0,0,0,0,0.1956,0.1033,22.9,0
2024-05-18 14:45:00,0,,0,0,0,0,0.1703,0.1241,23.0,0
2024-05-18 15:00:00,0,,0,0,0,0,0.1464,0.1464,23.4,0
2024-05-18 15:15:00,0,,0,0,0,0,0.1241,0.1703,23.2,0
2024-05-18 15:30:00,0,,0,0,0,0,0.1033,0.1956,23.2,0
2024-05-18 15:45:00,0,,0,0,0,0,0.0843,0.2222,23.4,0
2024-05-18 16:00:00,0,,0,0,0,0,0.067,0.25,23.0,0
2024-05-18 16:15:00,0,,0,0,0,0,0.0516,0.2789,22.6,0
2024-05-18 16:30:00,0,,0,0,0,0,0.0381,0.3087,22.2,0
2024-05-18 16:45:00,0,,0,0,0,0,0.0265,0.3393,22.2,0
2024-05-18 17:00:00,0,,0,0,0,0,0.017,0.3706,22.2,0
2024-05-18 17:15:00,0,,0,0,0,0,0.0096,0.4025,21.8,0
2024-05-18 17:30:00,0,,0,0,0,0,0.0043,0.4347,21.7,0
2024-05-18 17:45:00,0,,0,0,0,0,0.0011,0.4673,21.2,0
2024-05-18 18:00:00,0,,0,0,0,0,0.0,0.5,20.4,0
2024-05-18 18:15:00,0,,0,0,0,0,0.0011,0.5327,20.1,0
2024-05-18 18:30:00,0,,0,0,0,0,0.0043,0.5653,19.5,0
2024-05-18 18:45:00,0,,0,0,0,0,0.0096,0.5975,19.7,0
2024-05-18 19:00:00,0,,0,0,0,0,0.017,0.6294,19.4,0
2024-05-18 19:15:00,0,,0,0,0,0,0.0265,0.6607,19.1,0
2024-05-18 19:30:00,0,,0,0,0,0,0.0381,0.6913,18.4,0
2024-05-18 19:45:00,0,,0,0,0,0,0.0516,0.7211,18.1,0
2024-05-18 20:00:00,0,,0,0,0,0,0.067,0.75,17.4,0
2024-05-18 20:15:00,0,,0,0,0,0,0.0843,0.7778,17.0,0
2024-05-18 20:30:00,0,,0,0,0,0,0.1033,0.8044,16.3,0
2024-05-18 20:45:00,0,,0,0,0,0,0.1241,0.8297,16.2,0
2024-05-18 21:00:00,0,,0,0,0,0,0.1464,0.8536,16.2,0
2024-05-18 21:15:00,0,,0,0,0,0,0.1703,0.8759,16.0,0
2024-05-18 21:30:00,0,,0,0,0,0,0.1956,0.8967,15.9,0
2024-05-18 21:45:00,0,,0,0,0,0,0.2222,0.9157,15.7,0
2024-05-18 22:00:00,0,,0,0,0,0,0.25,0.933,16.0,0
2024-05-18 22:15:00,0,,0,0,0,0,0.2789,0.9484,15.8,0
2024-05-18 22:30:00,0,,0,0,0,0,0.3087,0.9619,15.2,0
2024-05-18 22:45:00,0,,0,0,0,0,0.3393,0.9735,15.1,0
2024-05-18 23:00:00,0,,0,0,0,0,0.3706,0.983,14.7,0
2024-05-18 23:15:00,0,,0,0,0,0,0.4025,0.9904,14.5,0
2024-05-18 23:30:00,0,,0,0,0,0,0.4347,0.9957,14.4,0
2024-05-18 23:45:00,0,,0,0,0,0,0.4673,0.9989,14.5,0
2024-05-19 00:00:00,0,,0,0,0,0,0.5,1.0,15.6,0
2024-05-19 00:15:00,0,,0,0,0,0,0.5327,0.9989,15.6,0
2024-05-19 00:30:00,0,,0,0,0,0,0.5653,0.9957,15.5,0
2024-05-19 00:45:00,0,,0,0,0,0,0.5975,0.9904,16.0,0
2024-05-19 01:00:00,0,,0,0,0,0,0.6294,0.983,15.6,0
