features,run_id,test_loss,val_loss
occrate_exam_dow_hod_tutorium_test_cancelled_registered_studyarea,1,0.015887,0.008053
occrate_exam_dow_hod_tutorium_test_cancelled_registered_studyarea,2,0.015858,0.008438
occrate_exam_dow_hod_tutorium_test_cancelled_registered_studyarea,3,0.015775,0.008942
occrate_exam_dow_hod_tutorium_test_cancelled_registered_studyarea,4,0.014969,0.008642
occrate_exam_dow_hod_tutorium_test_cancelled_studyarea,0,0.01607,0.009091
occrate_exam_dow_hod_tutorium_test_cancelled_studyarea,1,0.016835,0.008742
occrate_exam_dow_hod_tutorium_test_cancelled_studyarea,2,0.016716,0.008629
occrate_exam_dow_hod_tutorium_test_cancelled_studyarea,3,0.017618,0.009002
occrate_exam_dow_hod_tutorium_test_cancelled_studyarea,4,0.016657,0.008821
occrate_exam_dow_hod_tutorium_test_cancelled_type,0,0.017446,0.009113
occrate_exam_dow_hod_tutorium_test_cancelled_type,1,0.017436,0.00922
occrate_exam_dow_hod_tutorium_test_cancelled_type,2,0.016608,0.008942
occrate_exam_dow_hod_tutorium_test_cancelled_type,3,0.016773,0.008853
occrate_exam_dow_hod_tutorium_test_cancelled_type,4,0.016982,0.00909
occrate_exam_dow_hod_tutorium_test_cancelled_type_lecture,0,0.018011,0.008951
occrate_exam_dow_hod_tutorium_test_cancelled_type_lecture,1,0.018807,0.009332
occrate_exam_dow_hod_tutorium_test_cancelled_type_lecture,2,0.017697,0.008872
occrate_exam_dow_hod_tutorium_test_cancelled_type_lecture,3,0.015841,0.009128
occrate_exam_dow_hod_tutorium_test_cancelled_type_lecture,4,0.018107,0.009403
occrate_exam_dow_hod_tutorium_test_cancelled_type_lecture_studyarea,0,0.017187,0.009169
occrate_exam_dow_hod_tutorium_test_cancelled_type_lecture_studyarea,1,0.017441,0.009317
occrate_exam_dow_hod_tutorium_test_cancelled_type_lecture_studyarea,2,0.016685,0.009181
occrate_exam_dow_hod_tutorium_test_cancelled_type_lecture_studyarea,3,0.01668,0.009011
occrate_exam_dow_hod_tutorium_test_cancelled_type_lecture_studyarea,4,0.016692,0.008953
occrate_exam_dow_hod_tutorium_test_cancelled_type_registered,0,0.016454,0.008774
occrate_exam_dow_hod_tutorium_test_cancelled_type_registered,1,0.016849,0.008646
occrate_exam_dow_hod_tutorium_test_cancelled_type_registered,2,0.017517,0.008814
occrate_exam_dow_hod_tutorium_test_cancelled_type_registered,3,0.018008,0.00888
occrate_exam_dow_hod_tutorium_test_cancelled_type_registered,4,0.017117,0.008923
occrate_exam_dow_hod_tutorium_test_cancelled_type_registered_lecture,0,0.017623,0.009211
occrate_exam_dow_hod_tutorium_test_cancelled_type_registered_lecture,1,0.018155,0.008735
occrate_exam_dow_hod_tutorium_test_cancelled_type_registered_lecture,2,0.01713,0.008459
occrate_exam_dow_hod_tutorium_test_cancelled_type_registered_lecture,3,0.016425,0.009515
occrate_exam_dow_hod_tutorium_test_cancelled_type_registered_lecture,4,0.017382,0.0088
occrate_exam_dow_hod_tutorium_test_cancelled_type_registered_lecture_studyarea,0,0.016159,0.008639
occrate_exam_dow_hod_tutorium_test_cancelled_type_registered_lecture_studyarea,1,0.016715,0.009232
occrate_exam_dow_hod_tutorium_test_cancelled_type_registered_lecture_studyarea,2,0.016045,0.009388
occrate_exam_dow_hod_tutorium_test_cancelled_type_registered_lecture_studyarea,3,0.015467,0.008595
occrate_exam_dow_hod_tutorium_test_cancelled_type_registered_lecture_studyarea,4,0.016032,0.00911
occrate_exam_dow_hod_tutorium_test_cancelled_type_registered_studyarea,0,0.016097,0.009008
occrate_exam_dow_hod_tutorium_test_cancelled_type_registered_studyarea,1,0.016038,0.009284
occrate_exam_dow_hod_tutorium_test_cancelled_type_registered_studyarea,2,0.016364,0.008964
occrate_exam_dow_hod_tutorium_test_cancelled_type_registered_studyarea,3,0.015704,0.008909
occrate_exam_dow_hod_tutorium_test_cancelled_type_registered_studyarea,4,0.015501,0.008708
occrate_exam_dow_hod_tutorium_test_cancelled_type_studyarea,0,0.017054,0.008892
occrate_exam_dow_hod_tutorium_test_cancelled_type_studyarea,1,0.017441,0.009049
occrate_exam_dow_hod_tutorium_test_cancelled_type_studyarea,2,0.016292,0.009046
occrate_exam_dow_hod_tutorium_test_cancelled_type_studyarea,3,0.017373,0.009485
occrate_exam_dow_hod_tutorium_test_cancelled_type_studyarea,4,0.016471,0.008558
occrate_exam_dow_hod_type,0,0.017353,0.008502
occrate_exam_dow_hod_type,1,0.019141,0.009029
occrate_exam_dow_hod_type,2,0.018616,0.009441
occrate_exam_dow_hod_type,3,0.018451,0.008904
occrate_exam_dow_hod_type,4,0.017606,0.009338
occrate_exam_dow_hod_type_lecture,0,0.017502,0.009689
occrate_exam_dow_hod_type_lecture,1,0.018237,0.008988
occrate_exam_dow_hod_type_lecture,2,0.018507,0.008788
occrate_exam_dow_hod_type_lecture,3,0.017074,0.008918
occrate_exam_dow_hod_type_lecture,4,0.018981,0.009345
occrate_exam_dow_hod_type_lecture_studyarea,0,0.017392,0.008932
occrate_exam_dow_hod_type_lecture_studyarea,1,0.016087,0.00841
occrate_exam_dow_hod_type_lecture_studyarea,2,0.015399,0.009215
occrate_exam_dow_hod_type_lecture_studyarea,3,0.017258,0.009202
occrate_exam_dow_hod_type_lecture_studyarea,4,0.016738,0.008837
occrate_exam_dow_hod_type_registered,0,0.018469,0.009027
occrate_exam_dow_hod_type_registered,1,0.017402,0.008814
occrate_exam_dow_hod_type_registered,2,0.016542,0.008719
occrate_exam_dow_hod_type_registered,3,0.017153,0.008416
occrate_exam_dow_hod_type_registered,4,0.016284,0.008945
occrate_exam_dow_hod_type_registered_lecture,0,0.018356,0.00886
occrate_exam_dow_hod_type_registered_lecture,1,0.017076,0.009228
occrate_exam_dow_hod_type_registered_lecture,2,0.016636,0.00869
occrate_exam_dow_hod_type_registered_lecture,3,0.018042,0.008665
occrate_exam_dow_hod_type_registered_lecture,4,0.016695,0.0085
occrate_exam_dow_hod_type_registered_lecture_studyarea,0,0.015448,0.008415
occrate_exam_dow_hod_type_registered_lecture_studyarea,1,0.016101,0.008752
occrate_exam_dow_hod_type_registered_lecture_studyarea,2,0.016447,0.008732
occrate_exam_dow_hod_type_registered_lecture_studyarea,3,0.016549,0.008853
occrate_exam_dow_hod_type_registered_lecture_studyarea,4,0.016287,0.008652
occrate_exam_dow_hod_type_registered_studyarea,0,0.015921,0.008886
occrate_exam_dow_hod_type_registered_studyarea,1,0.015928,0.008728
occrate_exam_dow_hod_type_registered_studyarea,2,0.016069,0.00848
occrate_exam_dow_hod_type_registered_studyarea,3,0.015541,0.008512
occrate_exam_dow_hod_type_registered_studyarea,4,0.016579,0.008968
occrate_exam_dow_hod_type_studyarea,0,0.015929,0.008849
occrate_exam_dow_hod_type_studyarea,1,0.01608,0.008964
occrate_exam_dow_hod_type_studyarea,2,0.016847,0.00841
occrate_exam_dow_hod_type_studyarea,3,0.016639,0.00884
occrate_exam_dow_hod_type_studyarea,4,0.016196,0.008627
occrate_exam_dow_lecture,0,0.019313,0.008729
occrate_exam_dow_lecture,1,0.018637,0.009167
occrate_exam_dow_lecture,2,0.019107,0.009324
occrate_exam_dow_lecture,3,0.018866,0.008894
occrate_exam_dow_lecture,4,0.01789,0.008626
occrate_exam_dow_lecture_studyarea,0,0.016656,0.008866
occrate_exam_dow_lecture_studyarea,1,0.016719,0.008898
occrate_exam_dow_lecture_studyarea,2,0.017263,0.009378
occrate_exam_dow_lecture_studyarea,3,0.018022,0.008864
occrate_exam_dow_lecture_studyarea,4,0.017336,0.008884
occrate_exam_dow_registered,0,0.01783,0.008038
occrate_exam_dow_registered,1,0.018156,0.007865
occrate_exam_dow_registered,2,0.019517,0.008307
occrate_exam_dow_registered,3,0.018547,0.008129
occrate_exam_dow_registered,4,0.018548,0.008401
occrate_exam_dow_registered_lecture,0,0.020617,0.008743
occrate_exam_dow_registered_lecture,1,0.01862,0.008675
occrate_exam_dow_registered_lecture,2,0.018204,0.008425
occrate_exam_dow_registered_lecture,3,0.019265,0.008477
occrate_exam_dow_registered_lecture,4,0.019066,0.008899
occrate_exam_dow_registered_lecture_studyarea,0,0.016948,0.009067
occrate_exam_dow_registered_lecture_studyarea,1,0.017937,0.008982
occrate_exam_dow_registered_lecture_studyarea,2,0.016906,0.008514
occrate_exam_dow_registered_lecture_studyarea,3,0.016378,0.008942
occrate_exam_dow_registered_lecture_studyarea,4,0.017797,0.008781
occrate_exam_dow_registered_studyarea,0,0.016248,0.008361
occrate_exam_dow_registered_studyarea,1,0.017118,0.008474
occrate_exam_dow_registered_studyarea,2,0.015093,0.008404
occrate_exam_dow_registered_studyarea,3,0.016645,0.009193
occrate_exam_dow_registered_studyarea,4,0.016725,0.008699
occrate_exam_dow_studyarea,0,0.017073,0.009184
occrate_exam_dow_studyarea,1,0.017768,0.008955
occrate_exam_dow_studyarea,2,0.01769,0.009116
occrate_exam_dow_studyarea,3,0.01738,0.008564
occrate_exam_dow_studyarea,4,0.017255,0.008842
occrate_exam_dow_tutorium_test_cancelled,0,0.022386,0.014031
occrate_exam_dow_tutorium_test_cancelled,1,0.02055,0.013859
occrate_exam_dow_tutorium_test_cancelled,2,0.020501,0.014254
occrate_exam_dow_tutorium_test_cancelled,3,0.020872,0.014016
occrate_exam_dow_tutorium_test_cancelled,4,0.021109,0.013934
occrate_exam_dow_tutorium_test_cancelled_lecture,0,0.019425,0.008674
occrate_exam_dow_tutorium_test_cancelled_lecture,1,0.017786,0.008727
occrate_exam_dow_tutorium_test_cancelled_lecture,2,0.01988,0.008725
occrate_exam_dow_tutorium_test_cancelled_lecture,3,0.018906,0.008936
occrate_exam_dow_tutorium_test_cancelled_lecture,4,0.017796,0.008473
occrate_exam_dow_tutorium_test_cancelled_lecture_studyarea,0,0.017642,0.009329
occrate_exam_dow_tutorium_test_cancelled_lecture_studyarea,1,0.016802,0.008281
occrate_exam_dow_tutorium_test_cancelled_lecture_studyarea,2,0.016353,0.009234
occrate_exam_dow_tutorium_test_cancelled_lecture_studyarea,3,0.015961,0.00844
occrate_exam_dow_tutorium_test_cancelled_lecture_studyarea,4,0.015794,0.008974
occrate_exam_dow_tutorium_test_cancelled_registered,0,0.017904,0.008301
occrate_exam_dow_tutorium_test_cancelled_registered,1,0.018258,0.008096
occrate_exam_dow_tutorium_test_cancelled_registered,2,0.017966,0.008823
occrate_exam_dow_tutorium_test_cancelled_registered,3,0.017977,0.008334
occrate_exam_dow_tutorium_test_cancelled_registered,4,0.01959,0.008367
occrate_exam_dow_tutorium_test_cancelled_registered_lecture,0,0.016731,0.008415
occrate_exam_dow_tutorium_test_cancelled_registered_lecture,1,0.017647,0.008682
occrate_exam_dow_tutorium_test_cancelled_registered_lecture,2,0.019782,0.008866
occrate_exam_dow_tutorium_test_cancelled_registered_lecture,3,0.018388,0.008505
occrate_exam_dow_tutorium_test_cancelled_registered_lecture,4,0.017788,0.008313
occrate_exam_dow_tutorium_test_cancelled_registered_lecture_studyarea,0,0.015654,0.009083
occrate_exam_dow_tutorium_test_cancelled_registered_lecture_studyarea,1,0.016152,0.008253
occrate_exam_dow_tutorium_test_cancelled_registered_lecture_studyarea,2,0.016217,0.008389
occrate_exam_dow_tutorium_test_cancelled_registered_lecture_studyarea,3,0.014928,0.009026
occrate_exam_dow_tutorium_test_cancelled_registered_lecture_studyarea,4,0.017032,0.008706
occrate_exam_dow_tutorium_test_cancelled_registered_studyarea,0,0.015452,0.008808
occrate_exam_dow_tutorium_test_cancelled_registered_studyarea,1,0.015869,0.008565
occrate_exam_dow_tutorium_test_cancelled_registered_studyarea,2,0.016443,0.008415
occrate_exam_dow_tutorium_test_cancelled_registered_studyarea,3,0.015514,0.00879
occrate_exam_dow_tutorium_test_cancelled_registered_studyarea,4,0.016931,0.008743
occrate_exam_dow_tutorium_test_cancelled_studyarea,0,0.016612,0.008969
occrate_exam_dow_tutorium_test_cancelled_studyarea,1,0.015786,0.008856
occrate_exam_dow_tutorium_test_cancelled_studyarea,2,0.016744,0.009066
occrate_exam_dow_tutorium_test_cancelled_studyarea,3,0.016798,0.008691
occrate_exam_dow_tutorium_test_cancelled_studyarea,4,0.016098,0.00917
occrate_exam_dow_tutorium_test_cancelled_type,0,0.017267,0.008876
occrate_exam_dow_tutorium_test_cancelled_type,1,0.01719,0.008767
occrate_exam_dow_tutorium_test_cancelled_type,2,0.017258,0.008697
occrate_exam_dow_tutorium_test_cancelled_type,3,0.018469,0.008668
occrate_exam_dow_tutorium_test_cancelled_type,4,0.017376,0.009097
occrate_exam_dow_tutorium_test_cancelled_type_lecture,0,0.017809,0.008668
occrate_exam_dow_tutorium_test_cancelled_type_lecture,1,0.017991,0.00853
occrate_exam_dow_tutorium_test_cancelled_type_lecture,2,0.01783,0.008602
occrate_exam_dow_tutorium_test_cancelled_type_lecture,3,0.017386,0.009077
occrate_exam_dow_tutorium_test_cancelled_type_lecture,4,0.017926,0.008962
occrate_exam_dow_tutorium_test_cancelled_type_lecture_studyarea,0,0.017299,0.009193
occrate_exam_dow_tutorium_test_cancelled_type_lecture_studyarea,1,0.015868,0.009121
occrate_exam_dow_tutorium_test_cancelled_type_lecture_studyarea,2,0.017213,0.008799
occrate_exam_dow_tutorium_test_cancelled_type_lecture_studyarea,3,0.016255,0.008881
occrate_exam_dow_tutorium_test_cancelled_type_lecture_studyarea,4,0.018361,0.009449
occrate_exam_dow_tutorium_test_cancelled_type_registered,0,0.016248,0.008743
occrate_exam_dow_tutorium_test_cancelled_type_registered,1,0.016431,0.008435
occrate_exam_dow_tutorium_test_cancelled_type_registered,2,0.017897,0.008933
occrate_exam_dow_tutorium_test_cancelled_type_registered,3,0.016289,0.008809
occrate_exam_dow_tutorium_test_cancelled_type_registered,4,0.017491,0.008563
occrate_exam_dow_tutorium_test_cancelled_type_registered_lecture,0,0.01674,0.008903
occrate_exam_dow_tutorium_test_cancelled_type_registered_lecture,1,0.017647,0.008863
occrate_exam_dow_tutorium_test_cancelled_type_registered_lecture,2,0.017142,0.008415
occrate_exam_dow_tutorium_test_cancelled_type_registered_lecture,3,0.01665,0.008942
occrate_exam_dow_tutorium_test_cancelled_type_registered_lecture,4,0.017893,0.008523
occrate_exam_dow_tutorium_test_cancelled_type_registered_lecture_studyarea,0,0.015616,0.008683
occrate_exam_dow_tutorium_test_cancelled_type_registered_lecture_studyarea,1,0.015692,0.008802
occrate_exam_dow_tutorium_test_cancelled_type_registered_lecture_studyarea,2,0.017078,0.009166
occrate_exam_dow_tutorium_test_cancelled_type_registered_lecture_studyarea,3,0.016671,0.008568
occrate_exam_dow_tutorium_test_cancelled_type_registered_lecture_studyarea,4,0.016243,0.008398
occrate_exam_dow_tutorium_test_cancelled_type_registered_studyarea,0,0.016972,0.008585
occrate_exam_dow_tutorium_test_cancelled_type_registered_studyarea,1,0.016074,0.008833
occrate_exam_dow_tutorium_test_cancelled_type_registered_studyarea,2,0.018056,0.009123
occrate_exam_dow_tutorium_test_cancelled_type_registered_studyarea,3,0.017096,0.008726
occrate_exam_dow_tutorium_test_cancelled_type_registered_studyarea,4,0.016715,0.00905
occrate_exam_dow_tutorium_test_cancelled_type_studyarea,0,0.017279,0.008378
occrate_exam_dow_tutorium_test_cancelled_type_studyarea,1,0.01758,0.009069
occrate_exam_dow_tutorium_test_cancelled_type_studyarea,2,0.016625,0.009129
occrate_exam_dow_tutorium_test_cancelled_type_studyarea,3,0.017288,0.008443
occrate_exam_dow_tutorium_test_cancelled_type_studyarea,4,0.016782,0.008766
occrate_exam_dow_type,0,0.019017,0.009042
occrate_exam_dow_type,1,0.018763,0.008709
occrate_exam_dow_type,2,0.018546,0.00933
occrate_exam_dow_type,3,0.017711,0.008969
occrate_exam_dow_type,4,0.018419,0.008875
occrate_exam_dow_type_lecture,0,0.01769,0.008756
occrate_exam_dow_type_lecture,1,0.018897,0.008772
occrate_exam_dow_type_lecture,2,0.018585,0.008805
occrate_exam_dow_type_lecture,3,0.017532,0.009025
occrate_exam_dow_type_lecture,4,0.019547,0.008729
occrate_exam_dow_type_lecture_studyarea,0,0.017443,0.009322
occrate_exam_dow_type_lecture_studyarea,1,0.016586,0.008897
occrate_exam_dow_type_lecture_studyarea,2,0.018011,0.009088
occrate_exam_dow_type_lecture_studyarea,3,0.017283,0.008401
occrate_exam_dow_type_lecture_studyarea,4,0.017662,0.008911
occrate_exam_dow_type_registered,0,0.01638,0.008857
occrate_exam_dow_type_registered,1,0.01847,0.00824
occrate_exam_dow_type_registered,2,0.016228,0.008628
occrate_exam_dow_type_registered,3,0.016314,0.008352
occrate_exam_dow_type_registered,4,0.017686,0.00824
occrate_exam_dow_type_registered_lecture,0,0.017087,0.008704
occrate_exam_dow_type_registered_lecture,1,0.018811,0.008598
occrate_exam_dow_type_registered_lecture,2,0.017693,0.008645
occrate_exam_dow_type_registered_lecture,3,0.017749,0.008982
occrate_exam_dow_type_registered_lecture,4,0.016829,0.008928
occrate_exam_dow_type_registered_lecture_studyarea,0,0.017144,0.008691
occrate_exam_dow_type_registered_lecture_studyarea,1,0.01682,0.008151
occrate_exam_dow_type_registered_lecture_studyarea,2,0.017004,0.008449
occrate_exam_dow_type_registered_lecture_studyarea,3,0.016766,0.00882
occrate_exam_dow_type_registered_lecture_studyarea,4,0.017124,0.008674
occrate_exam_dow_type_registered_studyarea,0,0.016286,0.008824
occrate_exam_dow_type_registered_studyarea,1,0.015957,0.008621
occrate_exam_dow_type_registered_studyarea,2,0.017363,0.008376
occrate_exam_dow_type_registered_studyarea,3,0.017883,0.008703
occrate_exam_dow_type_registered_studyarea,4,0.01711,0.008365
occrate_exam_dow_type_studyarea,0,0.017456,0.008763
occrate_exam_dow_type_studyarea,1,0.017048,0.00871
occrate_exam_dow_type_studyarea,2,0.016782,0.008799
occrate_exam_dow_type_studyarea,3,0.017419,0.00883
occrate_exam_dow_type_studyarea,4,0.016922,0.008855
occrate_exam_hod,0,0.021526,0.015983
occrate_exam_hod,1,0.021486,0.016644
occrate_exam_hod,2,0.020594,0.015688
occrate_exam_hod,3,0.020379,0.015811
occrate_exam_hod,4,0.021517,0.016665
occrate_exam_hod_lecture,0,0.018165,0.009256
occrate_exam_hod_lecture,1,0.018557,0.009113
occrate_exam_hod_lecture,2,0.017065,0.009358
occrate_exam_hod_lecture,3,0.018799,0.009221
occrate_exam_hod_lecture,4,0.017847,0.009352
occrate_exam_hod_lecture_studyarea,0,0.017058,0.008719
occrate_exam_hod_lecture_studyarea,1,0.016942,0.00878
occrate_exam_hod_lecture_studyarea,2,0.016453,0.00882
occrate_exam_hod_lecture_studyarea,3,0.016265,0.009063
occrate_exam_hod_lecture_studyarea,4,0.016464,0.008691
occrate_exam_hod_registered,0,0.017696,0.009066
occrate_exam_hod_registered,1,0.018246,0.009387
occrate_exam_hod_registered,2,0.017734,0.009465
occrate_exam_hod_registered,3,0.017899,0.009307
occrate_exam_hod_registered,4,0.018333,0.008881
occrate_exam_hod_registered_lecture,0,0.017794,0.008711
occrate_exam_hod_registered_lecture,1,0.01733,0.009189
occrate_exam_hod_registered_lecture,2,0.017338,0.009115
occrate_exam_hod_registered_lecture,3,0.017998,0.008684
occrate_exam_hod_registered_lecture,4,0.018483,0.008862
occrate_exam_hod_registered_lecture_studyarea,0,0.015937,0.00904
occrate_exam_hod_registered_lecture_studyarea,1,0.015798,0.008256
occrate_exam_hod_registered_lecture_studyarea,2,0.015829,0.008346
occrate_exam_hod_registered_lecture_studyarea,3,0.01727,0.008582
occrate_exam_hod_registered_lecture_studyarea,4,0.016179,0.008856
occrate_exam_hod_registered_studyarea,0,0.016854,0.008722
occrate_exam_hod_registered_studyarea,1,0.016706,0.008008
occrate_exam_hod_registered_studyarea,2,0.017189,0.008554
occrate_exam_hod_registered_studyarea,3,0.015335,0.008762
occrate_exam_hod_registered_studyarea,4,0.016756,0.008465
occrate_exam_hod_studyarea,0,0.016041,0.008668
occrate_exam_hod_studyarea,1,0.017809,0.008655
occrate_exam_hod_studyarea,2,0.017488,0.008637
occrate_exam_hod_studyarea,3,0.016966,0.008627
occrate_exam_hod_studyarea,4,0.016862,0.008509
occrate_exam_hod_tutorium_test_cancelled,0,0.021265,0.015823
